Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
IV,10,Incisal,Distal,2.38,limpia,Estratificacion,Bulk,1.5,95.54,17.46,2.4,Sobreobturado
IV,10,Incisal,Distal,3.81,con_tejido,Estratificacion,Con fibra de vidrio,1.0,120.37,0.37,3.09,Subobturado
IV,10,Incisal,Distal,5.19,limpia,Estratificacion,Compuesta,2.0,97.14,3.02,4.28,Subobturado
IV,10,Incisal,Distal,2.24,limpia,Bulk,Compuesta,2.0,127.35,9.39,1.46,Subobturado
IV,10,Incisal,Distal,3.93,con_tejido,Estratificacion,Compuesta,2.0,86.98,1.56,4.32,Sobreobturado
IV,10,Incisal,Distal,2.1,limpia,Bulk,Fluida,3.5,83.72,13.05,2.26,Equiobturado
IV,10,Incisal,Distal,4.91,limpia,Estratificacion,Con fibra de vidrio,1.0,95.53,2.35,4.6,Subobturado
IV,10,Incisal,Distal,4.73,limpia,Estratificacion,Bulk,1.5,124.69,11.46,4.59,Equiobturado
IV,10,Incisal,Distal,3.99,limpia,Bulk,Con fibra de vidrio,1.0,113.37,3.84,3.92,Equiobturado
IV,10,Incisal,Distal,2.59,con_tejido,Estratificacion,Fluida,3.5,104.17,6.29,2.2,Subobturado
IV,10,Incisal,Distal,5.26,limpia,Bulk,Fluida,3.5,117.99,3.43,5.36,Sobreobturado
IV,10,Incisal,Distal,3.32,con_tejido,Bulk,Fluida,3.5,104.3,2.74,3.5,Equiobturado
IV,10,Incisal,Distal,3.27,limpia,Bulk,Fluida,3.5,108.01,10.33,3.09,Subobturado
IV,10,Incisal,Distal,4.02,con_tejido,Estratificacion,Compuesta,2.0,117.54,2.95,4.0,Equiobturado
IV,10,Incisal,Distal,2.35,con_tejido,Estratificacion,Fluida,3.5,119.24,23.03,2.64,Sobreobturado
IV,10,Incisal,Distal,2.4,con_tejido,Estratificacion,Compuesta,2.0,115.63,4.93,2.4,Equiobturado
IV,10,Incisal,Distal,3.68,con_tejido,Estratificacion,Con fibra de vidrio,1.0,86.56,1.58,4.05,Sobreobturado
IV,11,Incisal,Mesial,2.68,limpia,Estratificacion,Fluida,3.5,99.45,10.22,2.5,Subobturado
IV,11,Incisal,Mesial,4.88,limpia,Estratificacion,Fluida,3.5,88.36,3.87,4.91,Equiobturado
IV,11,Incisal,Mesial,2.77,con_tejido,Estratificacion,Bulk,1.5,84.85,15.87,2.69,Equiobturado
IV,11,Incisal,Mesial,3.2,limpia,Estratificacion,Con fibra de vidrio,1.0,84.92,3.92,3.03,Equiobturado
IV,11,Incisal,Mesial,1.61,con_tejido,Bulk,Con fibra de vidrio,1.0,103.0,4.55,1.63,Equiobturado
IV,11,Incisal,Mesial,3.14,limpia,Estratificacion,Compuesta,2.0,98.56,16.35,3.22,Equiobturado
IV,11,Incisal,Mesial,4.7,limpia,Estratificacion,Con fibra de vidrio,1.0,128.9,8.87,4.26,Subobturado
IV,11,Incisal,Mesial,3.91,limpia,Bulk,Compuesta,2.0,80.93,2.26,3.97,Sobreobturado
IV,11,Incisal,Mesial,4.76,con_tejido,Estratificacion,Compuesta,2.0,90.31,7.55,5.48,Sobreobturado
IV,11,Incisal,Mesial,3.47,con_tejido,Bulk,Compuesta,2.0,124.54,16.92,4.23,Sobreobturado
IV,11,Incisal,Mesial,4.07,con_tejido,Estratificacion,Compuesta,2.0,89.53,6.8,3.31,Subobturado
IV,11,Incisal,Mesial,1.9,limpia,Estratificacion,Con fibra de vidrio,1.0,88.56,4.73,1.9,Equiobturado
IV,11,Incisal,Mesial,4.37,limpia,Bulk,Bulk,1.5,111.73,12.19,4.53,Equiobturado
IV,11,Incisal,Mesial,4.15,con_tejido,Bulk,Con fibra de vidrio,1.0,99.95,15.21,3.99,Equiobturado
IV,11,Incisal,Mesial,3.0,limpia,Estratificacion,Fluida,3.5,86.45,0.39,3.95,Sobreobturado
IV,11,Incisal,Mesial,3.48,con_tejido,Bulk,Compuesta,2.0,113.6,21.14,3.6,Equiobturado
IV,11,Incisal,Mesial,2.05,con_tejido,Bulk,Fluida,3.5,92.99,3.85,2.79,Sobreobturado
IV,11,Incisal,Mesial,4.92,limpia,Bulk,Bulk,1.5,101.83,11.11,4.5,Subobturado
IV,11,Incisal,Mesial,4.92,con_tejido,Bulk,Con fibra de vidrio,1.0,87.09,13.16,4.78,Equiobturado
IV,11,Incisal,Mesial,3.47,limpia,Estratificacion,Con fibra de vidrio,1.0,108.69,3.04,2.75,Subobturado
IV,11,Incisal,Mesial,2.07,limpia,Estratificacion,Fluida,3.5,120.52,3.02,1.78,Subobturado
IV,11,Incisal,Mesial,4.87,con_tejido,Bulk,Bulk,1.5,129.88,6.16,5.04,Equiobturado
IV,11,Incisal,Mesial,2.67,con_tejido,Estratificacion,Bulk,1.5,119.28,12.94,2.19,Subobturado
IV,11,Incisal,Mesial,3.1,limpia,Bulk,Bulk,1.5,83.98,2.44,3.08,Equiobturado
IV,11,Incisal,Mesial,2.73,con_tejido,Estratificacion,Bulk,1.5,108.22,15.65,2.55,Equiobturado
IV,11,Incisal,Distal,2.43,con_tejido,Estratificacion,Bulk,1.5,120.34,4.1,2.21,Subobturado
IV,11,Incisal,Distal,4.76,con_tejido,Bulk,Bulk,1.5,120.5,14.06,3.87,Subobturado
IV,11,Incisal,Distal,4.82,limpia,Estratificacion,Bulk,1.5,86.37,10.69,4.83,Sobreobturado
IV,11,Incisal,Distal,4.64,con_tejido,Estratificacion,Bulk,1.5,81.38,4.44,3.78,Subobturado
IV,11,Incisal,Distal,2.63,con_tejido,Estratificacion,Bulk,1.5,97.53,18.43,3.15,Sobreobturado
IV,11,Incisal,Distal,2.27,con_tejido,Bulk,Con fibra de vidrio,1.0,98.55,11.17,1.38,Subobturado
IV,11,Incisal,Distal,4.42,limpia,Estratificacion,Compuesta,2.0,100.37,4.6,4.66,Sobreobturado
IV,11,Incisal,Distal,4.34,limpia,Estratificacion,Compuesta,2.0,80.76,3.82,4.03,Subobturado
IV,11,Incisal,Distal,3.85,con_tejido,Bulk,Bulk,1.5,126.33,18.2,2.85,Subobturado
IV,11,Incisal,Distal,4.11,limpia,Estratificacion,Compuesta,2.0,122.24,14.52,3.99,Subobturado
IV,11,Incisal,Distal,1.81,con_tejido,Estratificacion,Bulk,1.5,84.44,11.81,1.77,Equiobturado
IV,11,Incisal,Distal,2.24,con_tejido,Bulk,Fluida,3.5,106.08,8.55,2.22,Subobturado
IV,11,Incisal,Distal,4.98,limpia,Bulk,Bulk,1.5,107.12,8.09,4.62,Subobturado
IV,11,Incisal,Distal,3.55,con_tejido,Bulk,Bulk,1.5,129.2,20.69,3.05,Subobturado
IV,11,Incisal,Distal,5.31,con_tejido,Estratificacion,Bulk,1.5,96.89,13.46,5.12,Subobturado
IV,11,Incisal,Distal,2.68,limpia,Bulk,Fluida,3.5,120.78,9.46,2.77,Equiobturado
IV,11,Incisal,Distal,4.96,limpia,Estratificacion,Fluida,3.5,123.6,19.82,4.88,Equiobturado
IV,11,Incisal,Distal,4.8,con_tejido,Estratificacion,Con fibra de vidrio,1.0,83.98,0.46,4.96,Equiobturado
IV,11,Incisal,Distal,2.09,con_tejido,Estratificacion,Fluida,3.5,126.28,2.17,1.14,Subobturado
IV,11,Incisal,Distal,4.46,con_tejido,Estratificacion,Con fibra de vidrio,1.0,88.15,16.22,4.56,Sobreobturado
IV,11,Incisal,Distal,4.14,con_tejido,Estratificacion,Con fibra de vidrio,1.0,99.56,10.47,4.11,Subobturado
IV,11,Incisal,Distal,5.38,con_tejido,Bulk,Con fibra de vidrio,1.0,80.16,5.89,5.51,Sobreobturado
IV,11,Incisal,Distal,2.33,con_tejido,Estratificacion,Con fibra de vidrio,1.0,94.78,5.09,2.7,Sobreobturado
IV,11,Incisal,Distal,1.85,con_tejido,Estratificacion,Con fibra de vidrio,1.0,90.18,17.9,1.09,Subobturado
IV,11,Incisal,Distal,3.47,con_tejido,Bulk,Fluida,3.5,127.74,16.36,3.66,Equiobturado
IV,22,Incisal,Mesial,2.67,con_tejido,Bulk,Con fibra de vidrio,1.0,121.86,4.25,3.66,Sobreobturado
IV,22,Incisal,Mesial,1.65,limpia,Bulk,Fluida,3.5,94.47,16.36,1.49,Equiobturado
IV,22,Incisal,Mesial,2.7,limpia,Bulk,Bulk,1.5,120.33,19.76,3.01,Sobreobturado
IV,22,Incisal,Mesial,1.7,con_tejido,Bulk,Compuesta,2.0,94.3,16.98,2.21,Sobreobturado
IV,22,Incisal,Mesial,5.26,limpia,Bulk,Compuesta,2.0,116.53,16.99,5.38,Equiobturado
IV,22,Incisal,Mesial,2.64,con_tejido,Bulk,Compuesta,2.0,101.77,8.79,3.38,Sobreobturado
IV,22,Incisal,Mesial,3.91,limpia,Estratificacion,Con fibra de vidrio,1.0,90.68,5.31,3.11,Subobturado
IV,22,Incisal,Mesial,4.41,con_tejido,Bulk,Fluida,3.5,88.0,0.57,4.54,Equiobturado
IV,22,Incisal,Mesial,3.93,con_tejido,Estratificacion,Compuesta,2.0,102.74,4.98,3.11,Subobturado
IV,22,Incisal,Mesial,2.05,limpia,Bulk,Compuesta,2.0,89.5,16.65,2.14,Equiobturado
IV,22,Incisal,Mesial,2.98,limpia,Estratificacion,Con fibra de vidrio,1.0,98.63,0.03,2.4,Subobturado
IV,22,Incisal,Mesial,4.51,limpia,Bulk,Bulk,1.5,96.4,2.52,5.09,Sobreobturado
IV,22,Incisal,Mesial,3.72,limpia,Estratificacion,Bulk,1.5,117.0,17.24,3.64,Equiobturado
IV,22,Incisal,Mesial,2.67,con_tejido,Bulk,Bulk,1.5,117.12,17.62,3.02,Sobreobturado
IV,22,Incisal,Mesial,4.62,con_tejido,Estratificacion,Con fibra de vidrio,1.0,88.2,8.61,5.6,Sobreobturado
IV,22,Incisal,Mesial,4.9,con_tejido,Estratificacion,Con fibra de vidrio,1.0,112.65,2.05,4.89,Equiobturado
IV,22,Incisal,Mesial,4.76,limpia,Estratificacion,Bulk,1.5,109.7,7.03,4.77,Equiobturado
IV,22,Incisal,Mesial,1.93,limpia,Estratificacion,Bulk,1.5,128.32,0.27,2.08,Sobreobturado
IV,22,Incisal,Mesial,2.41,con_tejido,Estratificacion,Con fibra de vidrio,1.0,113.87,22.36,2.95,Sobreobturado
IV,22,Incisal,Mesial,4.44,limpia,Estratificacion,Fluida,3.5,129.08,16.38,5.04,Sobreobturado
IV,22,Incisal,Mesial,2.31,limpia,Bulk,Compuesta,2.0,129.87,14.7,1.62,Subobturado
IV,22,Incisal,Mesial,4.98,con_tejido,Estratificacion,Bulk,1.5,96.94,3.9,5.0,Equiobturado
IV,22,Incisal,Mesial,3.64,con_tejido,Bulk,Con fibra de vidrio,1.0,123.83,3.91,3.8,Sobreobturado
IV,22,Incisal,Mesial,1.95,con_tejido,Estratificacion,Bulk,1.5,83.77,2.2,1.66,Subobturado
IV,22,Incisal,Mesial,4.6,limpia,Bulk,Fluida,3.5,107.22,0.62,3.62,Subobturado
IV,22,Incisal,Distal,2.15,con_tejido,Estratificacion,Bulk,1.5,105.14,12.96,3.08,Sobreobturado
IV,22,Incisal,Distal,4.54,limpia,Bulk,Compuesta,2.0,103.3,3.64,4.84,Sobreobturado
IV,22,Incisal,Distal,1.54,con_tejido,Bulk,Compuesta,2.0,106.72,16.64,1.02,Subobturado
IV,22,Incisal,Distal,2.31,limpia,Estratificacion,Fluida,3.5,98.61,1.29,2.15,Equiobturado
IV,22,Incisal,Distal,4.91,limpia,Bulk,Con fibra de vidrio,1.0,89.65,13.91,5.76,Sobreobturado
IV,22,Incisal,Distal,3.32,con_tejido,Bulk,Bulk,1.5,85.39,11.83,3.34,Equiobturado
IV,22,Incisal,Distal,5.07,limpia,Bulk,Bulk,1.5,104.85,0.22,4.08,Subobturado
IV,22,Incisal,Distal,2.59,limpia,Bulk,Bulk,1.5,99.02,14.33,2.45,Subobturado
IV,22,Incisal,Distal,3.23,con_tejido,Estratificacion,Compuesta,2.0,114.88,5.46,3.13,Subobturado
IV,22,Incisal,Distal,4.78,con_tejido,Estratificacion,Bulk,1.5,85.62,11.9,5.65,Sobreobturado
IV,22,Incisal,Distal,1.73,con_tejido,Estratificacion,Fluida,3.5,118.58,3.19,1.61,Equiobturado
IV,22,Incisal,Distal,3.72,con_tejido,Estratificacion,Fluida,3.5,89.01,8.44,3.67,Equiobturado
IV,22,Incisal,Distal,4.33,limpia,Bulk,Con fibra de vidrio,1.0,129.71,21.52,4.3,Equiobturado
IV,22,Incisal,Distal,3.35,limpia,Estratificacion,Compuesta,2.0,108.46,4.24,3.84,Sobreobturado
IV,22,Incisal,Distal,4.2,limpia,Estratificacion,Bulk,1.5,114.1,15.31,4.7,Sobreobturado
IV,22,Incisal,Distal,2.24,limpia,Bulk,Con fibra de vidrio,1.0,88.86,4.92,2.12,Equiobturado
IV,22,Incisal,Distal,2.75,con_tejido,Estratificacion,Fluida,3.5,129.03,2.91,3.56,Sobreobturado
IV,22,Incisal,Distal,4.37,limpia,Estratificacion,Compuesta,2.0,109.61,18.8,4.26,Subobturado
IV,22,Incisal,Distal,3.53,con_tejido,Bulk,Compuesta,2.0,92.04,16.91,3.58,Equiobturado
IV,22,Incisal,Distal,3.52,con_tejido,Bulk,Bulk,1.5,80.61,4.0,3.27,Subobturado
IV,22,Incisal,Distal,5.34,con_tejido,Estratificacion,Compuesta,2.0,92.59,5.03,5.88,Sobreobturado
IV,22,Incisal,Distal,1.67,con_tejido,Bulk,Compuesta,2.0,112.89,10.98,1.86,Sobreobturado
IV,22,Incisal,Distal,3.63,limpia,Estratificacion,Fluida,3.5,128.94,16.7,3.47,Subobturado
IV,22,Incisal,Distal,2.09,limpia,Estratificacion,Bulk,1.5,119.15,7.11,2.12,Equiobturado
IV,22,Incisal,Distal,4.58,con_tejido,Estratificacion,Bulk,1.5,93.48,16.5,3.74,Subobturado
IV,23,Incisal,Mesial,3.3,con_tejido,Bulk,Con fibra de vidrio,1.0,103.45,4.91,3.38,Sobreobturado
IV,23,Incisal,Mesial,4.82,con_tejido,Bulk,Fluida,3.5,102.07,2.62,4.64,Subobturado
IV,23,Incisal,Mesial,2.79,limpia,Estratificacion,Bulk,1.5,103.05,7.85,2.74,Equiobturado
IV,23,Incisal,Mesial,2.98,limpia,Bulk,Fluida,3.5,127.35,21.94,3.06,Equiobturado
IV,23,Incisal,Mesial,4.65,limpia,Bulk,Compuesta,2.0,106.06,20.61,5.52,Sobreobturado
IV,23,Incisal,Mesial,1.53,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.13,9.18,1.3,Subobturado
IV,23,Incisal,Mesial,1.54,limpia,Estratificacion,Compuesta,2.0,98.45,8.77,2.01,Sobreobturado
IV,23,Incisal,Mesial,2.76,con_tejido,Bulk,Fluida,3.5,107.01,14.76,1.93,Subobturado
IV,23,Incisal,Mesial,3.68,limpia,Estratificacion,Compuesta,2.0,121.0,11.91,2.94,Subobturado
IV,23,Incisal,Mesial,2.58,limpia,Estratificacion,Compuesta,2.0,101.91,16.08,2.89,Sobreobturado
IV,23,Incisal,Mesial,4.0,con_tejido,Estratificacion,Con fibra de vidrio,1.0,110.45,20.19,3.8,Subobturado
IV,23,Incisal,Mesial,5.46,con_tejido,Bulk,Fluida,3.5,87.72,1.06,5.75,Sobreobturado
IV,23,Incisal,Mesial,4.82,limpia,Estratificacion,Con fibra de vidrio,1.0,117.03,13.31,4.66,Subobturado
IV,23,Incisal,Mesial,3.56,limpia,Bulk,Compuesta,2.0,112.72,13.42,4.02,Sobreobturado
IV,23,Incisal,Mesial,4.62,con_tejido,Bulk,Fluida,3.5,83.18,10.31,4.66,Equiobturado
IV,23,Incisal,Mesial,4.75,con_tejido,Estratificacion,Bulk,1.5,112.91,14.04,4.62,Equiobturado
IV,23,Incisal,Mesial,3.11,con_tejido,Estratificacion,Fluida,3.5,83.51,14.57,3.91,Sobreobturado
IV,23,Incisal,Mesial,3.59,limpia,Estratificacion,Compuesta,2.0,109.1,3.73,2.93,Subobturado
IV,23,Incisal,Mesial,3.51,limpia,Estratificacion,Fluida,3.5,99.45,7.49,3.91,Sobreobturado
IV,23,Incisal,Mesial,4.44,con_tejido,Estratificacion,Compuesta,2.0,104.24,12.03,4.86,Sobreobturado
IV,23,Incisal,Mesial,2.11,con_tejido,Bulk,Bulk,1.5,83.22,7.47,1.48,Subobturado
IV,23,Incisal,Mesial,5.13,con_tejido,Estratificacion,Fluida,3.5,88.84,13.18,5.32,Equiobturado
IV,23,Incisal,Mesial,3.88,limpia,Estratificacion,Con fibra de vidrio,1.0,108.85,0.67,3.12,Subobturado
IV,23,Incisal,Mesial,3.61,con_tejido,Bulk,Fluida,3.5,95.42,1.57,3.83,Sobreobturado
IV,23,Incisal,Mesial,5.0,con_tejido,Bulk,Compuesta,2.0,90.73,12.41,5.18,Equiobturado
IV,23,Incisal,Distal,3.62,con_tejido,Estratificacion,Fluida,3.5,111.22,3.46,3.49,Equiobturado
IV,23,Incisal,Distal,3.09,con_tejido,Bulk,Con fibra de vidrio,1.0,100.41,5.01,2.95,Subobturado
IV,23,Incisal,Distal,2.69,limpia,Bulk,Con fibra de vidrio,1.0,120.21,13.69,3.17,Sobreobturado
IV,23,Incisal,Distal,3.37,limpia,Estratificacion,Fluida,3.5,84.54,4.08,3.97,Sobreobturado
IV,23,Incisal,Distal,4.36,con_tejido,Bulk,Fluida,3.5,81.33,5.62,4.05,Subobturado
IV,23,Incisal,Distal,2.24,con_tejido,Bulk,Con fibra de vidrio,1.0,123.01,1.42,1.31,Subobturado
IV,23,Incisal,Distal,2.73,limpia,Bulk,Con fibra de vidrio,1.0,86.14,13.03,2.92,Equiobturado
IV,23,Incisal,Distal,3.16,con_tejido,Bulk,Bulk,1.5,86.13,8.27,3.78,Sobreobturado
IV,23,Incisal,Distal,5.07,limpia,Estratificacion,Fluida,3.5,123.96,16.97,4.42,Subobturado
IV,23,Incisal,Distal,3.77,limpia,Estratificacion,Bulk,1.5,125.65,11.52,3.62,Subobturado
IV,23,Incisal,Distal,3.43,con_tejido,Estratificacion,Bulk,1.5,127.81,9.88,3.23,Subobturado
IV,23,Incisal,Distal,2.25,limpia,Estratificacion,Fluida,3.5,85.9,6.27,3.21,Sobreobturado
IV,23,Incisal,Distal,2.47,con_tejido,Bulk,Bulk,1.5,120.56,12.7,1.51,Subobturado
IV,23,Incisal,Distal,2.46,limpia,Estratificacion,Fluida,3.5,117.66,2.54,3.34,Sobreobturado
IV,23,Incisal,Distal,2.46,con_tejido,Estratificacion,Bulk,1.5,86.06,4.81,2.34,Equiobturado
IV,23,Incisal,Distal,5.44,con_tejido,Estratificacion,Fluida,3.5,122.23,17.84,4.94,Subobturado
IV,23,Incisal,Distal,1.57,limpia,Bulk,Con fibra de vidrio,1.0,99.45,18.18,0.62,Subobturado
IV,23,Incisal,Distal,5.46,limpia,Estratificacion,Bulk,1.5,91.64,0.7,4.92,Subobturado
IV,23,Incisal,Distal,2.73,limpia,Estratificacion,Con fibra de vidrio,1.0,103.94,12.47,2.63,Subobturado
IV,23,Incisal,Distal,1.66,con_tejido,Bulk,Con fibra de vidrio,1.0,90.45,7.01,1.63,Equiobturado
IV,23,Incisal,Distal,4.43,con_tejido,Bulk,Compuesta,2.0,123.53,10.05,4.36,Subobturado
IV,23,Incisal,Distal,2.61,con_tejido,Bulk,Fluida,3.5,85.69,5.67,2.91,Sobreobturado
IV,23,Incisal,Distal,4.96,limpia,Estratificacion,Compuesta,2.0,85.67,11.45,4.98,Equiobturado
IV,23,Incisal,Distal,4.69,con_tejido,Bulk,Con fibra de vidrio,1.0,124.46,12.72,5.24,Sobreobturado
IV,23,Incisal,Distal,4.63,limpia,Bulk,Compuesta,2.0,100.27,16.38,4.59,Equiobturado
IV,24,Incisal,Mesial,3.84,con_tejido,Estratificacion,Compuesta,2.0,113.5,1.84,4.68,Sobreobturado
IV,24,Incisal,Mesial,3.73,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.69,21.38,3.6,Equiobturado
IV,24,Incisal,Mesial,5.11,con_tejido,Estratificacion,Bulk,1.5,126.35,10.29,4.65,Subobturado
IV,24,Incisal,Mesial,4.88,limpia,Bulk,Con fibra de vidrio,1.0,94.24,2.71,4.63,Subobturado
IV,24,Incisal,Mesial,5.35,con_tejido,Bulk,Bulk,1.5,129.23,11.13,6.27,Sobreobturado
IV,24,Incisal,Mesial,2.59,con_tejido,Bulk,Con fibra de vidrio,1.0,95.57,4.85,2.65,Sobreobturado
IV,24,Incisal,Mesial,2.08,con_tejido,Estratificacion,Bulk,1.5,124.01,2.55,2.2,Equiobturado
IV,24,Incisal,Mesial,5.45,limpia,Estratificacion,Compuesta,2.0,107.78,5.17,5.25,Equiobturado
IV,24,Incisal,Mesial,2.0,con_tejido,Bulk,Con fibra de vidrio,1.0,117.97,20.04,1.75,Subobturado
IV,24,Incisal,Mesial,4.94,limpia,Bulk,Con fibra de vidrio,1.0,93.27,11.18,4.97,Sobreobturado
IV,24,Incisal,Mesial,4.4,con_tejido,Bulk,Bulk,1.5,81.82,14.51,4.3,Subobturado
IV,24,Incisal,Mesial,4.39,limpia,Estratificacion,Fluida,3.5,87.98,10.26,3.66,Subobturado
IV,24,Incisal,Mesial,2.08,con_tejido,Bulk,Compuesta,2.0,123.83,19.92,2.42,Sobreobturado
IV,24,Incisal,Mesial,4.83,limpia,Estratificacion,Bulk,1.5,96.86,12.23,4.73,Subobturado
IV,24,Incisal,Mesial,4.43,con_tejido,Estratificacion,Con fibra de vidrio,1.0,89.82,3.28,5.13,Sobreobturado
IV,24,Incisal,Mesial,5.26,con_tejido,Bulk,Bulk,1.5,87.13,4.39,5.23,Subobturado
IV,24,Incisal,Mesial,2.55,con_tejido,Bulk,Bulk,1.5,118.32,8.99,2.39,Equiobturado
IV,24,Incisal,Mesial,2.6,limpia,Estratificacion,Compuesta,2.0,126.7,17.67,3.22,Sobreobturado
IV,24,Incisal,Mesial,2.71,con_tejido,Estratificacion,Fluida,3.5,101.73,5.45,2.33,Subobturado
IV,24,Incisal,Mesial,1.6,con_tejido,Bulk,Compuesta,2.0,81.52,6.63,1.24,Subobturado
IV,24,Incisal,Mesial,3.62,limpia,Bulk,Bulk,1.5,119.15,16.49,3.51,Equiobturado
IV,24,Incisal,Mesial,1.65,limpia,Bulk,Con fibra de vidrio,1.0,96.02,17.87,1.36,Subobturado
IV,24,Incisal,Mesial,1.71,limpia,Bulk,Compuesta,2.0,102.81,16.75,1.61,Subobturado
IV,24,Incisal,Mesial,3.16,con_tejido,Estratificacion,Bulk,1.5,89.66,5.58,3.33,Equiobturado
IV,24,Incisal,Mesial,5.42,con_tejido,Bulk,Fluida,3.5,115.36,7.57,5.48,Equiobturado
IV,24,Incisal,Distal,4.03,limpia,Estratificacion,Compuesta,2.0,86.27,11.38,4.11,Equiobturado
IV,24,Incisal,Distal,1.64,con_tejido,Bulk,Bulk,1.5,119.13,7.2,1.77,Equiobturado
IV,24,Incisal,Distal,3.37,limpia,Estratificacion,Bulk,1.5,121.74,2.25,4.03,Sobreobturado
IV,24,Incisal,Distal,5.23,limpia,Estratificacion,Compuesta,2.0,104.9,7.8,6.14,Sobreobturado
IV,24,Incisal,Distal,3.14,limpia,Estratificacion,Fluida,3.5,127.65,7.35,3.44,Sobreobturado
IV,24,Incisal,Distal,2.88,limpia,Estratificacion,Con fibra de vidrio,1.0,81.76,6.93,3.63,Sobreobturado
IV,24,Incisal,Distal,3.87,con_tejido,Bulk,Compuesta,2.0,118.71,10.28,3.87,Equiobturado
IV,24,Incisal,Distal,5.06,con_tejido,Estratificacion,Con fibra de vidrio,1.0,94.01,10.94,4.89,Equiobturado
IV,24,Incisal,Distal,3.54,con_tejido,Estratificacion,Compuesta,2.0,93.94,11.46,3.71,Equiobturado
IV,24,Incisal,Distal,3.31,limpia,Bulk,Bulk,1.5,90.48,10.22,3.27,Equiobturado
IV,24,Incisal,Distal,1.64,con_tejido,Bulk,Con fibra de vidrio,1.0,129.17,6.59,2.18,Sobreobturado
IV,24,Incisal,Distal,4.49,limpia,Estratificacion,Compuesta,2.0,95.13,8.67,4.33,Equiobturado
IV,24,Incisal,Distal,2.13,limpia,Estratificacion,Fluida,3.5,112.77,20.0,2.0,Subobturado
IV,24,Incisal,Distal,2.14,limpia,Bulk,Bulk,1.5,88.61,16.52,1.65,Subobturado
IV,24,Incisal,Distal,5.43,limpia,Estratificacion,Fluida,3.5,87.01,2.34,6.03,Sobreobturado
IV,24,Incisal,Distal,1.78,con_tejido,Estratificacion,Bulk,1.5,81.46,11.45,2.35,Sobreobturado
IV,24,Incisal,Distal,1.53,con_tejido,Bulk,Fluida,3.5,124.19,23.59,1.7,Equiobturado
IV,24,Incisal,Distal,3.45,con_tejido,Estratificacion,Bulk,1.5,92.22,8.96,4.3,Sobreobturado
IV,24,Incisal,Distal,5.1,limpia,Bulk,Con fibra de vidrio,1.0,81.93,2.33,4.92,Equiobturado
IV,24,Incisal,Distal,2.39,con_tejido,Estratificacion,Con fibra de vidrio,1.0,89.86,4.83,2.74,Sobreobturado
IV,24,Incisal,Distal,1.62,con_tejido,Bulk,Bulk,1.5,91.1,16.47,1.03,Subobturado
IV,24,Incisal,Distal,2.33,con_tejido,Bulk,Con fibra de vidrio,1.0,81.97,2.16,1.66,Subobturado
IV,24,Incisal,Distal,2.26,con_tejido,Estratificacion,Con fibra de vidrio,1.0,110.32,19.34,2.26,Equiobturado
IV,24,Incisal,Distal,2.81,con_tejido,Estratificacion,Con fibra de vidrio,1.0,117.22,17.2,2.85,Equiobturado
IV,24,Incisal,Distal,5.43,limpia,Estratificacion,Fluida,3.5,119.22,21.33,4.5,Subobturado
IV,25,Incisal,Mesial,5.4,con_tejido,Bulk,Fluida,3.5,98.97,15.13,5.73,Sobreobturado
IV,25,Incisal,Mesial,3.36,con_tejido,Estratificacion,Compuesta,2.0,111.59,18.16,3.9,Sobreobturado
IV,25,Incisal,Mesial,1.79,con_tejido,Bulk,Bulk,1.5,110.89,13.98,1.63,Equiobturado
IV,25,Incisal,Mesial,4.52,con_tejido,Bulk,Bulk,1.5,80.01,6.76,4.86,Sobreobturado
IV,25,Incisal,Mesial,4.67,limpia,Estratificacion,Con fibra de vidrio,1.0,94.92,18.95,4.66,Equiobturado
IV,25,Incisal,Mesial,3.48,con_tejido,Estratificacion,Con fibra de vidrio,1.0,93.59,9.44,2.57,Subobturado
IV,25,Incisal,Mesial,2.8,con_tejido,Estratificacion,Fluida,3.5,103.25,18.12,2.69,Equiobturado
IV,25,Incisal,Mesial,3.0,limpia,Estratificacion,Bulk,1.5,117.95,11.76,2.9,Equiobturado
IV,25,Incisal,Mesial,5.2,limpia,Estratificacion,Bulk,1.5,117.86,0.82,5.05,Equiobturado
IV,25,Incisal,Mesial,1.99,limpia,Bulk,Compuesta,2.0,119.08,0.52,1.14,Subobturado
IV,25,Incisal,Mesial,5.21,con_tejido,Bulk,Compuesta,2.0,98.57,11.61,4.57,Subobturado
IV,25,Incisal,Mesial,2.78,limpia,Bulk,Con fibra de vidrio,1.0,87.03,10.12,2.96,Equiobturado
IV,25,Incisal,Mesial,4.6,limpia,Estratificacion,Fluida,3.5,111.69,3.64,3.93,Subobturado
IV,25,Incisal,Mesial,4.34,limpia,Estratificacion,Compuesta,2.0,108.1,9.47,4.33,Equiobturado
IV,25,Incisal,Mesial,2.05,limpia,Bulk,Compuesta,2.0,97.95,16.2,2.16,Equiobturado
IV,25,Incisal,Mesial,5.46,con_tejido,Estratificacion,Fluida,3.5,86.29,12.34,5.58,Equiobturado
