Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,17,Distal,ninguna,4.31,con_tejido,Bulk,Con fibra de vidrio,1.0,134.76,11.86,4.14,Subobturado
II,13,Distal,ninguna,2.75,limpia,Estratificacion,Compuesta,2.0,138.77,10.16,2.01,Subobturado
II,28,Distal,ninguna,2.76,con_tejido,Estratificacion,Compuesta,2.0,121.62,13.65,2.44,Subobturado
II,29,Distal,ninguna,3.79,con_tejido,Estratificacion,Con fibra de vidrio,1.0,112.21,10.12,3.59,Equiobturado
II,12,Distal,ninguna,2.79,con_tejido,Estratificacion,Con fibra de vidrio,1.0,117.68,15.3,2.05,Subobturado
II,15,Distal,ninguna,5.94,limpia,Estratificacion,Con fibra de vidrio,1.0,114.71,13.8,5.93,Subobturado
II,3,Distal,ninguna,3.82,con_tejido,Bulk,Compuesta,2.0,145.14,20.09,3.24,Subobturado
II,16,Distal,ninguna,5.11,con_tejido,Estratificacion,Con fibra de vidrio,1.0,147.12,7.97,5.27,Equiobturado
II,14,Mesial,ninguna,3.01,limpia,Estratificacion,Con fibra de vidrio,1.0,144.89,6.28,2.89,Subobturado
II,5,Mesial,ninguna,4.63,con_tejido,Bulk,Compuesta,2.0,144.46,15.97,3.64,Subobturado
II,32,Distal,ninguna,3.76,limpia,Bulk,Compuesta,2.0,146.03,13.12,3.61,Equiobturado
II,2,Mesial,ninguna,5.1,limpia,Estratificacion,Con fibra de vidrio,1.0,108.97,8.14,4.94,Equiobturado
II,18,Mesial,ninguna,5.92,limpia,Estratificacion,Compuesta,2.0,101.93,5.77,5.78,Equiobturado
II,19,Mesial,ninguna,4.2,limpia,Estratificacion,Bulk,1.5,105.77,2.53,4.37,Sobreobturado
II,29,Distal,ninguna,5.08,con_tejido,Estratificacion,Compuesta,2.0,140.6,23.45,4.59,Subobturado
II,28,Mesial,ninguna,3.78,con_tejido,Estratificacion,Con fibra de vidrio,1.0,130.49,8.92,3.9,Equiobturado
II,14,Distal,ninguna,5.41,con_tejido,Bulk,Compuesta,2.0,115.68,4.4,5.5,Equiobturado
II,28,Distal,ninguna,4.95,con_tejido,Bulk,Compuesta,2.0,121.15,10.5,4.21,Subobturado
II,5,Distal,ninguna,3.82,con_tejido,Estratificacion,Bulk,1.5,112.7,12.44,3.92,Equiobturado
II,16,Mesial,ninguna,3.59,limpia,Bulk,Compuesta,2.0,125.93,1.65,3.61,Sobreobturado
II,14,Distal,ninguna,4.94,con_tejido,Bulk,Compuesta,2.0,111.46,21.75,4.91,Equiobturado
II,4,Mesial,ninguna,4.22,con_tejido,Bulk,Compuesta,2.0,118.38,22.71,4.19,Equiobturado
II,2,Distal,ninguna,5.39,con_tejido,Bulk,Fluida,3.5,124.07,14.01,5.41,Sobreobturado
II,28,Mesial,ninguna,3.9,con_tejido,Bulk,Con fibra de vidrio,1.0,140.04,25.86,4.78,Sobreobturado
II,13,Distal,ninguna,5.56,con_tejido,Bulk,Compuesta,2.0,124.5,4.74,5.73,Equiobturado
II,2,Mesial,ninguna,3.99,limpia,Estratificacion,Fluida,3.5,143.02,24.23,3.37,Subobturado
II,29,Mesial,ninguna,2.59,limpia,Estratificacion,Compuesta,2.0,111.21,7.91,2.74,Equiobturado
II,1,Mesial,ninguna,4.66,limpia,Estratificacion,Bulk,1.5,106.77,4.54,4.71,Equiobturado
II,21,Distal,ninguna,5.76,limpia,Estratificacion,Fluida,3.5,119.54,15.02,5.68,Equiobturado
II,2,Distal,ninguna,4.27,limpia,Estratificacion,Compuesta,2.0,146.97,17.39,3.33,Subobturado
II,28,Distal,ninguna,4.66,limpia,Estratificacion,Bulk,1.5,137.02,9.0,4.74,Equiobturado
II,30,Distal,ninguna,5.65,con_tejido,Estratificacion,Con fibra de vidrio,1.0,136.08,2.11,5.79,Sobreobturado
II,15,Mesial,ninguna,2.99,con_tejido,Bulk,Fluida,3.5,125.06,24.2,2.94,Equiobturado
II,28,Distal,ninguna,5.74,limpia,Estratificacion,Bulk,1.5,105.34,0.71,5.2,Subobturado
II,20,Mesial,ninguna,4.68,con_tejido,Estratificacion,Fluida,3.5,121.13,8.81,4.7,Sobreobturado
II,12,Mesial,ninguna,5.56,con_tejido,Bulk,Fluida,3.5,147.95,4.41,4.87,Subobturado
II,15,Distal,ninguna,5.75,limpia,Estratificacion,Fluida,3.5,109.71,6.6,6.14,Sobreobturado
II,4,Distal,ninguna,3.1,con_tejido,Estratificacion,Bulk,1.5,105.67,2.36,3.27,Equiobturado
II,28,Mesial,ninguna,3.59,con_tejido,Estratificacion,Con fibra de vidrio,1.0,131.81,11.6,4.16,Sobreobturado
II,16,Mesial,ninguna,3.45,limpia,Bulk,Bulk,1.5,102.93,0.71,2.64,Subobturado
II,16,Distal,ninguna,4.68,con_tejido,Estratificacion,Fluida,3.5,131.07,17.89,4.86,Equiobturado
II,17,Mesial,ninguna,5.76,con_tejido,Bulk,Con fibra de vidrio,1.0,135.13,4.58,5.67,Equiobturado
II,12,Mesial,ninguna,5.44,limpia,Bulk,Compuesta,2.0,137.82,21.78,5.75,Sobreobturado
II,30,Mesial,ninguna,5.88,limpia,Bulk,Compuesta,2.0,114.94,7.62,5.97,Sobreobturado
II,4,Distal,ninguna,3.41,con_tejido,Bulk,Compuesta,2.0,133.7,7.53,3.44,Sobreobturado
II,18,Distal,ninguna,4.35,limpia,Estratificacion,Con fibra de vidrio,1.0,104.38,6.54,3.73,Subobturado
II,5,Distal,ninguna,2.7,con_tejido,Bulk,Compuesta,2.0,125.44,3.25,3.54,Sobreobturado
II,19,Mesial,ninguna,4.91,con_tejido,Estratificacion,Fluida,3.5,138.76,12.87,5.1,Equiobturado
II,3,Distal,ninguna,3.7,con_tejido,Estratificacion,Fluida,3.5,118.4,8.94,3.58,Equiobturado
II,2,Distal,ninguna,2.55,limpia,Estratificacion,Fluida,3.5,149.05,5.1,3.43,Sobreobturado
II,14,Mesial,ninguna,4.2,limpia,Bulk,Compuesta,2.0,137.35,6.4,4.89,Sobreobturado
II,21,Distal,ninguna,5.23,limpia,Bulk,Fluida,3.5,126.52,14.4,5.15,Subobturado
II,20,Distal,ninguna,5.45,con_tejido,Bulk,Fluida,3.5,143.26,25.73,5.47,Sobreobturado
II,13,Distal,ninguna,5.12,con_tejido,Estratificacion,Fluida,3.5,111.04,16.24,5.19,Equiobturado
II,12,Mesial,ninguna,4.8,con_tejido,Bulk,Fluida,3.5,139.45,2.09,4.69,Subobturado
II,19,Mesial,ninguna,2.8,con_tejido,Bulk,Bulk,1.5,138.15,25.69,2.99,Equiobturado
II,17,Distal,ninguna,3.89,limpia,Bulk,Con fibra de vidrio,1.0,129.1,13.76,3.74,Subobturado
II,1,Mesial,ninguna,3.27,con_tejido,Estratificacion,Compuesta,2.0,142.25,13.77,4.2,Sobreobturado
II,28,Mesial,ninguna,4.8,con_tejido,Bulk,Bulk,1.5,117.99,15.6,4.61,Equiobturado
II,3,Distal,ninguna,2.89,limpia,Estratificacion,Fluida,3.5,100.55,8.91,3.24,Sobreobturado
II,29,Distal,ninguna,4.92,limpia,Estratificacion,Compuesta,2.0,131.72,22.34,4.49,Subobturado
II,17,Distal,ninguna,3.82,limpia,Bulk,Bulk,1.5,108.01,6.91,3.71,Subobturado
II,21,Distal,ninguna,4.75,con_tejido,Estratificacion,Con fibra de vidrio,1.0,125.08,23.73,4.38,Subobturado
II,13,Distal,ninguna,5.59,limpia,Estratificacion,Bulk,1.5,133.64,5.08,5.78,Equiobturado
II,3,Mesial,ninguna,4.91,limpia,Bulk,Compuesta,2.0,143.36,26.3,4.04,Subobturado
II,20,Mesial,ninguna,5.54,con_tejido,Bulk,Fluida,3.5,146.43,14.76,6.21,Sobreobturado
II,13,Distal,ninguna,2.64,con_tejido,Bulk,Con fibra de vidrio,1.0,102.55,11.12,1.77,Subobturado
II,19,Mesial,ninguna,3.19,con_tejido,Bulk,Con fibra de vidrio,1.0,118.84,20.02,4.13,Sobreobturado
II,21,Mesial,ninguna,5.02,limpia,Bulk,Compuesta,2.0,123.44,14.37,4.21,Subobturado
II,28,Distal,ninguna,3.13,limpia,Bulk,Con fibra de vidrio,1.0,147.48,8.67,3.02,Equiobturado
II,5,Mesial,ninguna,4.71,limpia,Bulk,Compuesta,2.0,113.39,18.95,5.55,Sobreobturado
II,1,Mesial,ninguna,5.91,con_tejido,Bulk,Con fibra de vidrio,1.0,140.39,13.59,6.67,Sobreobturado
II,29,Mesial,ninguna,4.64,con_tejido,Bulk,Fluida,3.5,140.22,19.16,5.2,Sobreobturado
II,30,Mesial,ninguna,3.32,con_tejido,Bulk,Bulk,1.5,143.65,16.05,3.28,Equiobturado
II,5,Distal,ninguna,5.97,limpia,Bulk,Con fibra de vidrio,1.0,121.56,13.97,5.14,Subobturado
II,2,Distal,ninguna,4.99,limpia,Estratificacion,Bulk,1.5,119.51,9.89,5.22,Sobreobturado
II,31,Distal,ninguna,3.18,con_tejido,Bulk,Bulk,1.5,110.5,17.23,3.28,Sobreobturado
II,29,Mesial,ninguna,4.43,con_tejido,Bulk,Compuesta,2.0,121.91,14.85,3.6,Subobturado
II,20,Distal,ninguna,3.01,con_tejido,Estratificacion,Bulk,1.5,117.75,13.14,3.18,Equiobturado
II,2,Mesial,ninguna,3.9,con_tejido,Estratificacion,Con fibra de vidrio,1.0,141.13,0.93,3.65,Subobturado
II,28,Mesial,ninguna,5.45,con_tejido,Bulk,Bulk,1.5,145.14,15.92,5.53,Sobreobturado
II,4,Distal,ninguna,2.76,con_tejido,Bulk,Fluida,3.5,145.08,0.36,1.92,Subobturado
II,1,Distal,ninguna,5.33,limpia,Bulk,Fluida,3.5,144.49,16.65,4.69,Subobturado
II,12,Distal,ninguna,5.58,limpia,Estratificacion,Fluida,3.5,142.48,25.87,5.29,Subobturado
II,12,Distal,ninguna,3.78,limpia,Bulk,Bulk,1.5,105.73,16.84,3.76,Equiobturado
II,12,Mesial,ninguna,2.93,con_tejido,Bulk,Con fibra de vidrio,1.0,140.14,15.38,2.78,Equiobturado
II,3,Distal,ninguna,3.23,limpia,Bulk,Con fibra de vidrio,1.0,149.34,12.21,3.17,Equiobturado
II,13,Mesial,ninguna,3.51,con_tejido,Bulk,Con fibra de vidrio,1.0,134.41,21.02,4.11,Sobreobturado
II,32,Mesial,ninguna,5.16,limpia,Bulk,Fluida,3.5,133.77,2.09,5.05,Subobturado
II,18,Distal,ninguna,5.06,limpia,Bulk,Compuesta,2.0,147.98,6.27,4.09,Subobturado
II,5,Mesial,ninguna,4.13,limpia,Bulk,Con fibra de vidrio,1.0,104.68,13.19,4.25,Equiobturado
II,1,Mesial,ninguna,3.6,con_tejido,Bulk,Bulk,1.5,102.57,10.7,3.45,Equiobturado
II,30,Distal,ninguna,4.74,limpia,Estratificacion,Fluida,3.5,109.95,15.15,3.88,Subobturado
II,21,Distal,ninguna,3.74,limpia,Bulk,Compuesta,2.0,147.87,15.88,3.43,Subobturado
II,19,Mesial,ninguna,5.09,con_tejido,Estratificacion,Bulk,1.5,125.94,23.3,5.62,Sobreobturado
II,4,Mesial,ninguna,4.76,con_tejido,Bulk,Fluida,3.5,147.05,16.52,4.91,Equiobturado
II,1,Mesial,ninguna,5.03,limpia,Bulk,Fluida,3.5,129.32,9.79,5.57,Sobreobturado
II,1,Mesial,ninguna,4.26,con_tejido,Bulk,Con fibra de vidrio,1.0,108.65,5.26,3.55,Subobturado
II,28,Mesial,ninguna,2.61,limpia,Bulk,Con fibra de vidrio,1.0,133.61,0.57,2.71,Sobreobturado
II,19,Mesial,ninguna,4.75,limpia,Bulk,Fluida,3.5,143.92,5.91,4.7,Equiobturado
II,21,Mesial,ninguna,2.73,limpia,Estratificacion,Fluida,3.5,112.87,14.97,2.75,Sobreobturado
II,21,Distal,ninguna,5.51,limpia,Bulk,Con fibra de vidrio,1.0,117.27,10.51,4.94,Subobturado
II,1,Distal,ninguna,3.01,limpia,Bulk,Bulk,1.5,119.17,23.14,3.46,Sobreobturado
II,3,Distal,ninguna,4.81,con_tejido,Bulk,Con fibra de vidrio,1.0,142.91,15.02,4.77,Equiobturado
II,18,Distal,ninguna,4.45,limpia,Estratificacion,Con fibra de vidrio,1.0,105.13,20.69,4.25,Subobturado
II,2,Distal,ninguna,3.67,limpia,Bulk,Fluida,3.5,138.83,22.26,3.61,Equiobturado
II,14,Distal,ninguna,5.72,con_tejido,Bulk,Con fibra de vidrio,1.0,108.4,2.91,6.46,Sobreobturado
II,20,Distal,ninguna,4.33,con_tejido,Estratificacion,Fluida,3.5,100.23,3.45,4.16,Equiobturado
II,32,Mesial,ninguna,4.03,limpia,Estratificacion,Bulk,1.5,140.84,3.34,4.14,Sobreobturado
II,28,Distal,ninguna,4.77,con_tejido,Estratificacion,Con fibra de vidrio,1.0,143.32,26.25,5.52,Sobreobturado
II,16,Distal,ninguna,3.98,con_tejido,Bulk,Bulk,1.5,126.61,8.02,4.78,Sobreobturado
II,4,Mesial,ninguna,3.94,con_tejido,Bulk,Con fibra de vidrio,1.0,121.36,5.57,4.49,Sobreobturado
II,19,Distal,ninguna,5.73,con_tejido,Bulk,Fluida,3.5,130.26,22.56,5.77,Equiobturado
II,31,Mesial,ninguna,5.6,limpia,Bulk,Bulk,1.5,126.44,0.88,5.75,Equiobturado
II,16,Mesial,ninguna,4.45,limpia,Estratificacion,Con fibra de vidrio,1.0,146.19,16.46,4.09,Subobturado
II,20,Distal,ninguna,4.62,con_tejido,Estratificacion,Con fibra de vidrio,1.0,116.55,10.92,3.72,Subobturado
II,17,Mesial,ninguna,5.11,con_tejido,Bulk,Bulk,1.5,126.51,10.89,4.28,Subobturado
II,15,Mesial,ninguna,3.57,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.21,21.4,3.7,Equiobturado
II,20,Mesial,ninguna,2.75,con_tejido,Bulk,Con fibra de vidrio,1.0,101.03,20.12,2.57,Equiobturado
II,14,Mesial,ninguna,2.97,con_tejido,Bulk,Fluida,3.5,130.99,21.56,3.2,Sobreobturado
II,5,Distal,ninguna,3.08,con_tejido,Bulk,Compuesta,2.0,112.34,21.4,3.11,Sobreobturado
II,29,Mesial,ninguna,5.82,limpia,Estratificacion,Bulk,1.5,113.63,1.5,5.37,Subobturado
II,14,Distal,ninguna,4.83,con_tejido,Estratificacion,Compuesta,2.0,117.1,21.27,4.67,Subobturado
II,31,Mesial,ninguna,2.68,con_tejido,Estratificacion,Bulk,1.5,123.57,16.52,2.83,Equiobturado
II,19,Mesial,ninguna,5.32,con_tejido,Estratificacion,Con fibra de vidrio,1.0,137.66,17.44,4.59,Subobturado
II,20,Distal,ninguna,5.16,limpia,Bulk,Bulk,1.5,131.94,10.33,4.97,Equiobturado
II,28,Distal,ninguna,5.53,limpia,Bulk,Con fibra de vidrio,1.0,114.7,7.83,6.49,Sobreobturado
II,13,Distal,ninguna,3.36,limpia,Estratificacion,Compuesta,2.0,143.61,20.46,3.81,Sobreobturado
II,28,Distal,ninguna,5.25,con_tejido,Estratificacion,Con fibra de vidrio,1.0,127.87,8.26,5.15,Equiobturado
II,14,Distal,ninguna,3.11,limpia,Estratificacion,Compuesta,2.0,129.66,21.21,3.01,Subobturado
II,32,Distal,ninguna,5.97,limpia,Estratificacion,Bulk,1.5,121.39,15.93,6.06,Equiobturado
II,31,Mesial,ninguna,4.39,limpia,Bulk,Bulk,1.5,115.35,16.66,4.26,Subobturado
II,12,Mesial,ninguna,4.26,limpia,Estratificacion,Con fibra de vidrio,1.0,100.71,16.48,3.98,Subobturado
II,2,Distal,ninguna,3.15,limpia,Bulk,Fluida,3.5,123.78,11.65,3.47,Sobreobturado
II,17,Mesial,ninguna,2.86,con_tejido,Bulk,Compuesta,2.0,140.87,22.34,3.41,Sobreobturado
II,5,Distal,ninguna,2.91,limpia,Estratificacion,Con fibra de vidrio,1.0,104.34,14.89,2.97,Equiobturado
II,3,Distal,ninguna,5.75,con_tejido,Estratificacion,Fluida,3.5,133.43,18.85,5.63,Subobturado
II,5,Distal,ninguna,4.2,con_tejido,Bulk,Bulk,1.5,131.15,6.27,4.11,Subobturado
II,12,Distal,ninguna,4.45,con_tejido,Bulk,Con fibra de vidrio,1.0,122.85,11.47,4.36,Equiobturado
II,19,Mesial,ninguna,3.52,limpia,Bulk,Bulk,1.5,103.92,8.48,2.62,Subobturado
II,13,Distal,ninguna,5.9,con_tejido,Estratificacion,Bulk,1.5,108.55,0.12,5.48,Subobturado
II,30,Mesial,ninguna,4.14,con_tejido,Estratificacion,Con fibra de vidrio,1.0,140.16,27.58,3.95,Subobturado
II,4,Mesial,ninguna,5.66,limpia,Estratificacion,Bulk,1.5,111.82,4.04,5.55,Subobturado
II,21,Distal,ninguna,5.5,con_tejido,Estratificacion,Fluida,3.5,129.15,25.39,5.91,Sobreobturado
II,32,Mesial,ninguna,4.42,limpia,Bulk,Compuesta,2.0,119.94,11.98,4.46,Sobreobturado
II,12,Mesial,ninguna,3.95,limpia,Bulk,Compuesta,2.0,112.95,10.25,3.15,Subobturado
II,29,Distal,ninguna,2.74,con_tejido,Estratificacion,Compuesta,2.0,119.0,12.08,2.75,Equiobturado
II,18,Mesial,ninguna,3.96,con_tejido,Estratificacion,Con fibra de vidrio,1.0,108.8,13.58,3.78,Subobturado
II,29,Distal,ninguna,3.17,limpia,Bulk,Bulk,1.5,148.46,1.34,3.85,Sobreobturado
II,3,Mesial,ninguna,5.86,con_tejido,Bulk,Compuesta,2.0,116.34,11.88,5.6,Subobturado
II,18,Distal,ninguna,3.84,con_tejido,Estratificacion,Con fibra de vidrio,1.0,100.57,0.3,3.96,Equiobturado
II,13,Mesial,ninguna,4.07,con_tejido,Estratificacion,Compuesta,2.0,133.65,0.97,4.79,Sobreobturado
II,32,Mesial,ninguna,5.32,limpia,Bulk,Con fibra de vidrio,1.0,122.69,5.18,5.06,Subobturado
II,31,Mesial,ninguna,4.87,limpia,Estratificacion,Bulk,1.5,100.69,17.26,5.03,Equiobturado
II,17,Distal,ninguna,5.83,con_tejido,Bulk,Fluida,3.5,131.03,20.0,6.68,Sobreobturado
II,12,Distal,ninguna,5.41,limpia,Estratificacion,Con fibra de vidrio,1.0,117.89,4.97,5.32,Equiobturado
II,12,Distal,ninguna,3.41,con_tejido,Bulk,Con fibra de vidrio,1.0,117.35,0.18,2.73,Subobturado
II,2,Mesial,ninguna,3.26,limpia,Bulk,Fluida,3.5,125.25,7.73,2.63,Subobturado
II,20,Distal,ninguna,4.2,con_tejido,Estratificacion,Compuesta,2.0,131.22,18.03,3.35,Subobturado
II,1,Mesial,ninguna,4.77,con_tejido,Estratificacion,Fluida,3.5,138.97,14.34,3.89,Subobturado
II,13,Mesial,ninguna,3.39,limpia,Bulk,Compuesta,2.0,140.48,8.05,3.58,Equiobturado
II,4,Mesial,ninguna,4.59,con_tejido,Estratificacion,Compuesta,2.0,149.81,12.59,4.7,Sobreobturado
II,21,Mesial,ninguna,5.57,con_tejido,Bulk,Compuesta,2.0,145.8,10.57,6.29,Sobreobturado
II,16,Distal,ninguna,5.79,limpia,Estratificacion,Con fibra de vidrio,1.0,102.73,15.37,4.83,Subobturado
II,14,Distal,ninguna,3.19,limpia,Estratificacion,Fluida,3.5,124.11,10.68,3.14,Subobturado
II,5,Mesial,ninguna,5.69,con_tejido,Bulk,Con fibra de vidrio,1.0,126.48,17.78,5.66,Equiobturado
II,32,Distal,ninguna,5.44,limpia,Estratificacion,Compuesta,2.0,148.72,28.57,5.52,Sobreobturado
II,13,Mesial,ninguna,4.77,limpia,Estratificacion,Compuesta,2.0,101.76,4.92,3.79,Subobturado
II,1,Mesial,ninguna,3.18,con_tejido,Bulk,Con fibra de vidrio,1.0,105.24,8.83,3.04,Subobturado
II,1,Mesial,ninguna,2.7,limpia,Estratificacion,Con fibra de vidrio,1.0,131.86,10.65,3.28,Sobreobturado
II,15,Distal,ninguna,2.68,limpia,Bulk,Bulk,1.5,147.39,9.9,3.48,Sobreobturado
II,30,Distal,ninguna,4.13,con_tejido,Estratificacion,Compuesta,2.0,145.2,11.57,3.91,Subobturado
II,16,Distal,ninguna,5.78,limpia,Bulk,Bulk,1.5,123.04,13.21,6.49,Sobreobturado
II,29,Mesial,ninguna,3.38,con_tejido,Bulk,Compuesta,2.0,105.41,8.52,3.41,Equiobturado
II,20,Distal,ninguna,5.49,limpia,Estratificacion,Fluida,3.5,121.63,5.98,5.65,Equiobturado
II,31,Mesial,ninguna,2.83,con_tejido,Estratificacion,Con fibra de vidrio,1.0,145.91,20.51,2.55,Subobturado
II,32,Mesial,ninguna,4.32,limpia,Bulk,Compuesta,2.0,104.81,6.7,4.36,Equiobturado
II,5,Mesial,ninguna,5.47,con_tejido,Estratificacion,Compuesta,2.0,144.18,16.69,5.41,Equiobturado
II,2,Distal,ninguna,3.12,limpia,Estratificacion,Fluida,3.5,133.87,12.5,3.94,Sobreobturado
II,3,Mesial,ninguna,3.45,limpia,Bulk,Compuesta,2.0,124.48,8.73,3.5,Equiobturado
II,2,Distal,ninguna,3.51,con_tejido,Estratificacion,Bulk,1.5,105.03,7.14,3.71,Sobreobturado
II,16,Mesial,ninguna,5.4,limpia,Bulk,Fluida,3.5,125.68,2.85,5.2,Subobturado
II,28,Mesial,ninguna,4.11,con_tejido,Estratificacion,Fluida,3.5,141.81,23.45,4.16,Equiobturado
II,12,Mesial,ninguna,5.34,limpia,Bulk,Fluida,3.5,139.14,16.3,4.4,Subobturado
II,20,Mesial,ninguna,4.8,limpia,Estratificacion,Compuesta,2.0,115.12,13.1,3.99,Subobturado
II,29,Distal,ninguna,3.57,con_tejido,Bulk,Fluida,3.5,124.89,13.73,3.39,Equiobturado
II,32,Mesial,ninguna,5.77,con_tejido,Estratificacion,Compuesta,2.0,117.87,21.53,5.7,Subobturado
II,16,Distal,ninguna,5.72,limpia,Estratificacion,Bulk,1.5,133.47,25.15,4.91,Subobturado
II,17,Distal,ninguna,3.71,con_tejido,Estratificacion,Compuesta,2.0,115.71,2.14,4.13,Sobreobturado
II,14,Mesial,ninguna,3.0,con_tejido,Bulk,Con fibra de vidrio,1.0,127.11,7.3,2.82,Subobturado
II,17,Distal,ninguna,5.26,con_tejido,Estratificacion,Con fibra de vidrio,1.0,142.9,26.3,6.18,Sobreobturado
II,21,Mesial,ninguna,3.92,limpia,Estratificacion,Con fibra de vidrio,1.0,105.59,20.42,4.04,Equiobturado
II,1,Distal,ninguna,3.9,con_tejido,Bulk,Compuesta,2.0,127.04,11.43,4.01,Equiobturado
II,18,Mesial,ninguna,4.83,limpia,Bulk,Fluida,3.5,106.26,6.62,5.35,Sobreobturado
II,15,Mesial,ninguna,4.59,limpia,Estratificacion,Fluida,3.5,127.63,15.4,4.15,Subobturado
II,14,Mesial,ninguna,3.83,con_tejido,Bulk,Compuesta,2.0,144.94,20.49,4.04,Sobreobturado
II,3,Mesial,ninguna,5.13,con_tejido,Estratificacion,Compuesta,2.0,126.6,5.71,5.19,Equiobturado
II,1,Distal,ninguna,4.95,con_tejido,Bulk,Compuesta,2.0,136.64,8.13,4.95,Equiobturado
II,31,Mesial,ninguna,4.72,con_tejido,Estratificacion,Compuesta,2.0,139.65,14.12,5.2,Sobreobturado
II,17,Mesial,ninguna,5.26,limpia,Bulk,Bulk,1.5,107.64,5.64,5.68,Sobreobturado
II,20,Mesial,ninguna,4.61,limpia,Bulk,Compuesta,2.0,105.3,17.96,5.47,Sobreobturado
II,32,Mesial,ninguna,5.55,limpia,Bulk,Fluida,3.5,110.3,1.09,6.51,Sobreobturado
II,29,Distal,ninguna,4.39,limpia,Estratificacion,Fluida,3.5,132.78,20.95,4.06,Subobturado
II,18,Mesial,ninguna,5.58,con_tejido,Bulk,Bulk,1.5,148.76,19.65,5.33,Subobturado
II,20,Mesial,ninguna,5.34,con_tejido,Bulk,Compuesta,2.0,134.31,25.75,5.6,Sobreobturado
II,30,Mesial,ninguna,3.73,limpia,Bulk,Bulk,1.5,105.14,20.52,3.07,Subobturado
II,13,Mesial,ninguna,4.53,con_tejido,Estratificacion,Bulk,1.5,122.55,4.01,4.36,Equiobturado
II,17,Distal,ninguna,3.79,con_tejido,Estratificacion,Con fibra de vidrio,1.0,131.0,16.16,4.31,Sobreobturado
II,32,Distal,ninguna,3.2,limpia,Bulk,Con fibra de vidrio,1.0,107.31,11.57,2.86,Subobturado
II,21,Mesial,ninguna,3.3,limpia,Estratificacion,Con fibra de vidrio,1.0,147.07,10.59,4.05,Sobreobturado
II,20,Mesial,ninguna,4.79,limpia,Bulk,Bulk,1.5,126.34,8.76,4.6,Equiobturado
II,14,Distal,ninguna,3.98,con_tejido,Bulk,Con fibra de vidrio,1.0,138.38,26.8,3.13,Subobturado
II,17,Mesial,ninguna,4.91,con_tejido,Bulk,Compuesta,2.0,139.08,15.01,3.99,Subobturado
II,14,Mesial,ninguna,3.82,con_tejido,Estratificacion,Bulk,1.5,149.68,29.04,4.21,Sobreobturado
II,2,Distal,ninguna,3.61,con_tejido,Estratificacion,Con fibra de vidrio,1.0,118.38,10.99,3.79,Equiobturado
II,3,Mesial,ninguna,5.84,con_tejido,Bulk,Fluida,3.5,129.89,8.33,6.19,Sobreobturado
II,3,Mesial,ninguna,5.26,con_tejido,Bulk,Con fibra de vidrio,1.0,148.71,28.21,5.8,Sobreobturado
II,29,Mesial,ninguna,3.35,con_tejido,Bulk,Fluida,3.5,143.66,13.95,3.78,Sobreobturado
II,3,Distal,ninguna,2.64,con_tejido,Estratificacion,Con fibra de vidrio,1.0,149.81,1.8,1.91,Subobturado
II,3,Mesial,ninguna,3.09,con_tejido,Bulk,Fluida,3.5,121.22,2.22,3.07,Equiobturado
II,3,Mesial,ninguna,5.93,limpia,Bulk,Compuesta,2.0,122.94,0.48,5.96,Equiobturado
II,30,Mesial,ninguna,5.47,con_tejido,Estratificacion,Fluida,3.5,100.58,12.98,6.42,Sobreobturado
II,19,Distal,ninguna,5.93,con_tejido,Bulk,Bulk,1.5,103.71,19.04,5.65,Subobturado
II,13,Mesial,ninguna,5.84,limpia,Estratificacion,Con fibra de vidrio,1.0,141.15,27.81,5.03,Subobturado
II,31,Distal,ninguna,3.04,limpia,Estratificacion,Fluida,3.5,126.6,24.42,3.07,Equiobturado
II,17,Distal,ninguna,5.92,con_tejido,Estratificacion,Con fibra de vidrio,1.0,136.73,19.31,6.56,Sobreobturado
II,5,Mesial,ninguna,2.76,con_tejido,Estratificacion,Compuesta,2.0,132.37,13.47,2.38,Subobturado
II,12,Mesial,ninguna,2.52,limpia,Estratificacion,Fluida,3.5,133.76,14.81,2.02,Subobturado
II,32,Mesial,ninguna,3.78,limpia,Bulk,Bulk,1.5,143.12,22.72,3.62,Equiobturado
II,16,Mesial,ninguna,4.28,con_tejido,Bulk,Compuesta,2.0,133.93,15.64,4.43,Sobreobturado
II,16,Distal,ninguna,2.8,limpia,Estratificacion,Con fibra de vidrio,1.0,106.14,2.36,2.62,Equiobturado
II,4,Distal,ninguna,4.64,con_tejido,Bulk,Compuesta,2.0,105.17,17.97,4.32,Subobturado
II,30,Distal,ninguna,5.02,limpia,Estratificacion,Fluida,3.5,102.92,15.97,5.41,Sobreobturado
II,32,Distal,ninguna,2.6,limpia,Estratificacion,Compuesta,2.0,142.2,26.14,2.43,Subobturado
II,5,Distal,ninguna,5.83,con_tejido,Estratificacion,Bulk,1.5,136.81,10.43,5.67,Subobturado
II,15,Distal,ninguna,5.46,con_tejido,Estratificacion,Fluida,3.5,106.44,6.02,5.42,Equiobturado
II,1,Mesial,ninguna,4.69,limpia,Estratificacion,Compuesta,2.0,116.19,6.47,4.54,Equiobturado
