Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
V,11,Lingual,ninguna,4.05,limpia,Estratificacion,Fluida,3.5,63.05,1.29,3.96,Subobturado
V,8,Bucal,ninguna,2.07,con_tejido,Bulk,Fluida,3.5,70.27,3.21,2.56,Sobreobturado
V,11,Bucal,ninguna,4.05,con_tejido,Estratificacion,Compuesta,2.0,63.06,11.1,3.15,Subobturado
V,20,Bucal,ninguna,3.38,con_tejido,Estratificacion,Bulk,1.5,109.17,4.04,3.36,Subobturado
V,25,Bucal,ninguna,1.87,limpia,Bulk,Compuesta,2.0,89.46,8.94,2.0,Equiobturado
V,7,Bucal,ninguna,4.07,limpia,Bulk,Fluida,3.5,98.32,13.36,3.3,Subobturado
V,6,Lingual,ninguna,2.84,con_tejido,Estratificacion,Fluida,3.5,71.07,12.32,2.99,Sobreobturado
V,31,Lingual,ninguna,4.85,con_tejido,Estratificacion,Bulk,1.5,82.74,12.16,5.83,Sobreobturado
V,19,Bucal,ninguna,4.71,limpia,Estratificacion,Bulk,1.5,79.97,13.93,4.71,Equiobturado
V,25,Lingual,ninguna,1.38,limpia,Estratificacion,Fluida,3.5,82.13,7.99,1.3,Equiobturado
V,15,Lingual,ninguna,4.34,con_tejido,Bulk,Compuesta,2.0,104.64,5.71,4.21,Subobturado
V,31,Lingual,ninguna,1.31,limpia,Estratificacion,Compuesta,2.0,61.87,7.56,0.78,Subobturado
V,18,Bucal,ninguna,4.02,con_tejido,Bulk,Con fibra de vidrio,1.0,80.78,15.91,4.31,Sobreobturado
V,31,Lingual,ninguna,1.66,limpia,Estratificacion,Fluida,3.5,64.63,6.81,0.81,Subobturado
V,4,Lingual,ninguna,2.82,limpia,Bulk,Fluida,3.5,99.16,12.19,3.02,Equiobturado
V,22,Lingual,ninguna,2.76,limpia,Bulk,Bulk,1.5,103.17,3.95,2.36,Subobturado
V,5,Bucal,ninguna,1.34,limpia,Estratificacion,Compuesta,2.0,77.07,2.63,0.57,Subobturado
V,29,Lingual,ninguna,4.02,limpia,Bulk,Fluida,3.5,112.7,1.35,3.17,Subobturado
V,23,Bucal,ninguna,2.28,con_tejido,Bulk,Bulk,1.5,63.12,4.86,2.56,Sobreobturado
V,31,Bucal,ninguna,4.95,limpia,Bulk,Con fibra de vidrio,1.0,83.08,15.41,4.36,Subobturado
V,29,Bucal,ninguna,3.65,con_tejido,Bulk,Bulk,1.5,116.08,5.75,4.15,Sobreobturado
V,8,Lingual,ninguna,4.78,limpia,Estratificacion,Compuesta,2.0,65.3,9.62,4.65,Equiobturado
V,4,Lingual,ninguna,3.88,limpia,Bulk,Compuesta,2.0,119.03,0.79,3.94,Equiobturado
V,25,Lingual,ninguna,4.14,con_tejido,Bulk,Con fibra de vidrio,1.0,101.94,1.29,3.4,Subobturado
V,30,Lingual,ninguna,2.83,limpia,Bulk,Bulk,1.5,95.0,1.6,2.64,Equiobturado
V,3,Bucal,ninguna,3.41,con_tejido,Estratificacion,Bulk,1.5,62.77,11.52,3.62,Sobreobturado
V,4,Lingual,ninguna,4.79,con_tejido,Estratificacion,Fluida,3.5,92.02,15.29,4.85,Equiobturado
V,32,Lingual,ninguna,2.18,con_tejido,Estratificacion,Con fibra de vidrio,1.0,78.76,12.55,2.24,Sobreobturado
V,7,Lingual,ninguna,4.82,limpia,Bulk,Compuesta,2.0,88.83,5.66,3.9,Subobturado
V,20,Lingual,ninguna,1.02,con_tejido,Estratificacion,Compuesta,2.0,80.35,6.72,0.83,Subobturado
V,4,Bucal,ninguna,1.67,con_tejido,Bulk,Fluida,3.5,113.18,11.18,1.53,Equiobturado
V,15,Lingual,ninguna,2.34,con_tejido,Bulk,Con fibra de vidrio,1.0,107.27,3.1,2.24,Equiobturado
V,5,Bucal,ninguna,1.35,limpia,Estratificacion,Con fibra de vidrio,1.0,85.59,0.53,2.15,Sobreobturado
V,12,Bucal,ninguna,2.83,con_tejido,Bulk,Fluida,3.5,69.84,9.1,1.99,Subobturado
V,31,Lingual,ninguna,4.62,con_tejido,Estratificacion,Fluida,3.5,118.06,9.06,4.67,Sobreobturado
V,19,Lingual,ninguna,2.11,con_tejido,Bulk,Fluida,3.5,114.2,18.24,2.8,Sobreobturado
V,18,Bucal,ninguna,1.58,con_tejido,Estratificacion,Fluida,3.5,71.44,4.0,2.43,Sobreobturado
V,22,Bucal,ninguna,4.74,limpia,Bulk,Bulk,1.5,74.21,3.83,3.91,Subobturado
V,18,Bucal,ninguna,1.2,limpia,Estratificacion,Compuesta,2.0,61.42,5.79,0.27,Subobturado
V,32,Bucal,ninguna,1.79,con_tejido,Bulk,Bulk,1.5,103.84,0.51,2.1,Sobreobturado
V,7,Lingual,ninguna,2.98,con_tejido,Bulk,Compuesta,2.0,64.6,7.58,2.71,Subobturado
V,8,Lingual,ninguna,2.46,limpia,Estratificacion,Compuesta,2.0,104.12,14.73,2.75,Sobreobturado
V,32,Lingual,ninguna,3.04,limpia,Estratificacion,Bulk,1.5,63.78,12.74,3.12,Equiobturado
V,26,Bucal,ninguna,4.13,limpia,Bulk,Compuesta,2.0,80.19,8.42,4.39,Sobreobturado
V,5,Lingual,ninguna,1.81,limpia,Estratificacion,Fluida,3.5,89.53,2.75,1.35,Subobturado
V,15,Bucal,ninguna,1.7,limpia,Estratificacion,Con fibra de vidrio,1.0,71.71,6.8,1.87,Sobreobturado
V,30,Lingual,ninguna,1.73,limpia,Estratificacion,Fluida,3.5,87.1,1.97,0.94,Subobturado
V,2,Lingual,ninguna,2.13,limpia,Estratificacion,Compuesta,2.0,70.93,7.27,2.06,Equiobturado
V,21,Bucal,ninguna,4.42,limpia,Bulk,Con fibra de vidrio,1.0,100.01,10.69,3.72,Subobturado
V,12,Bucal,ninguna,3.64,limpia,Bulk,Con fibra de vidrio,1.0,77.21,13.11,3.06,Subobturado
V,7,Lingual,ninguna,1.27,limpia,Estratificacion,Compuesta,2.0,115.05,4.97,1.24,Equiobturado
V,3,Bucal,ninguna,1.87,con_tejido,Estratificacion,Fluida,3.5,86.08,3.82,2.02,Sobreobturado
V,21,Lingual,ninguna,3.04,limpia,Bulk,Compuesta,2.0,107.9,12.1,3.27,Sobreobturado
V,30,Bucal,ninguna,4.94,con_tejido,Estratificacion,Bulk,1.5,118.42,1.75,4.91,Equiobturado
V,20,Lingual,ninguna,1.12,limpia,Estratificacion,Compuesta,2.0,89.35,0.64,0.36,Subobturado
V,19,Lingual,ninguna,2.48,con_tejido,Estratificacion,Con fibra de vidrio,1.0,91.8,4.44,2.64,Equiobturado
V,23,Lingual,ninguna,2.03,limpia,Bulk,Fluida,3.5,61.16,3.85,2.96,Sobreobturado
V,15,Lingual,ninguna,3.23,limpia,Estratificacion,Con fibra de vidrio,1.0,70.41,14.07,3.16,Equiobturado
V,32,Bucal,ninguna,1.92,limpia,Bulk,Compuesta,2.0,94.59,15.39,2.36,Sobreobturado
V,21,Lingual,ninguna,4.23,con_tejido,Bulk,Fluida,3.5,107.84,2.06,4.28,Sobreobturado
V,27,Bucal,ninguna,2.13,limpia,Estratificacion,Compuesta,2.0,98.9,1.14,1.47,Subobturado
V,16,Bucal,ninguna,3.39,con_tejido,Bulk,Compuesta,2.0,63.81,2.05,3.56,Sobreobturado
V,1,Bucal,ninguna,1.78,limpia,Estratificacion,Compuesta,2.0,68.3,11.95,2.4,Sobreobturado
V,10,Bucal,ninguna,4.37,limpia,Bulk,Con fibra de vidrio,1.0,94.53,3.0,4.37,Equiobturado
V,17,Lingual,ninguna,2.47,con_tejido,Bulk,Compuesta,2.0,117.03,0.03,3.17,Sobreobturado
V,10,Lingual,ninguna,2.22,con_tejido,Estratificacion,Compuesta,2.0,108.67,19.53,2.24,Equiobturado
V,23,Lingual,ninguna,4.18,con_tejido,Estratificacion,Bulk,1.5,75.64,4.52,3.69,Subobturado
V,23,Bucal,ninguna,3.69,limpia,Estratificacion,Compuesta,2.0,95.18,10.09,4.41,Sobreobturado
V,30,Bucal,ninguna,2.67,con_tejido,Bulk,Con fibra de vidrio,1.0,94.45,9.3,3.07,Sobreobturado
V,28,Lingual,ninguna,4.53,con_tejido,Bulk,Bulk,1.5,107.09,8.82,4.78,Sobreobturado
V,31,Bucal,ninguna,1.55,con_tejido,Estratificacion,Fluida,3.5,60.38,7.44,1.59,Equiobturado
V,8,Lingual,ninguna,2.45,limpia,Bulk,Fluida,3.5,68.27,10.66,2.29,Subobturado
V,10,Lingual,ninguna,4.74,limpia,Bulk,Compuesta,2.0,95.73,0.2,5.47,Sobreobturado
V,4,Lingual,ninguna,1.25,limpia,Bulk,Compuesta,2.0,117.3,8.33,0.62,Subobturado
V,26,Lingual,ninguna,2.14,con_tejido,Estratificacion,Bulk,1.5,69.31,2.8,2.04,Equiobturado
V,27,Lingual,ninguna,3.18,con_tejido,Bulk,Compuesta,2.0,93.99,10.09,3.17,Equiobturado
V,9,Lingual,ninguna,3.15,limpia,Bulk,Bulk,1.5,113.93,11.75,2.7,Subobturado
V,12,Lingual,ninguna,4.11,con_tejido,Bulk,Compuesta,2.0,87.62,2.64,4.25,Equiobturado
V,29,Lingual,ninguna,3.97,limpia,Bulk,Fluida,3.5,106.46,1.07,3.94,Equiobturado
V,5,Lingual,ninguna,4.28,limpia,Estratificacion,Con fibra de vidrio,1.0,84.14,1.42,4.26,Equiobturado
V,30,Bucal,ninguna,1.54,con_tejido,Estratificacion,Con fibra de vidrio,1.0,103.9,14.4,1.35,Subobturado
V,25,Lingual,ninguna,3.91,limpia,Bulk,Bulk,1.5,111.57,19.3,3.57,Subobturado
V,16,Bucal,ninguna,3.23,limpia,Estratificacion,Con fibra de vidrio,1.0,76.68,11.74,3.25,Equiobturado
V,20,Bucal,ninguna,1.47,con_tejido,Estratificacion,Fluida,3.5,117.02,21.68,2.31,Sobreobturado
V,10,Lingual,ninguna,1.87,con_tejido,Bulk,Bulk,1.5,88.84,3.84,2.15,Sobreobturado
V,9,Lingual,ninguna,1.77,limpia,Estratificacion,Fluida,3.5,105.28,3.24,1.69,Equiobturado
V,23,Bucal,ninguna,4.17,limpia,Estratificacion,Compuesta,2.0,66.66,4.33,4.63,Sobreobturado
V,30,Lingual,ninguna,2.4,con_tejido,Bulk,Con fibra de vidrio,1.0,73.86,8.53,2.53,Sobreobturado
V,8,Lingual,ninguna,4.46,limpia,Bulk,Con fibra de vidrio,1.0,101.12,0.99,4.04,Subobturado
V,8,Lingual,ninguna,4.14,con_tejido,Estratificacion,Bulk,1.5,60.04,8.09,3.52,Subobturado
V,28,Bucal,ninguna,3.36,limpia,Estratificacion,Compuesta,2.0,112.53,3.81,2.38,Subobturado
V,3,Lingual,ninguna,4.88,limpia,Bulk,Fluida,3.5,114.52,21.35,5.02,Equiobturado
V,12,Lingual,ninguna,3.23,limpia,Bulk,Compuesta,2.0,68.57,9.77,2.81,Subobturado
V,31,Lingual,ninguna,3.29,limpia,Estratificacion,Con fibra de vidrio,1.0,72.14,13.76,3.39,Equiobturado
V,17,Bucal,ninguna,1.26,limpia,Bulk,Con fibra de vidrio,1.0,80.79,2.83,1.37,Equiobturado
V,8,Bucal,ninguna,3.59,con_tejido,Bulk,Bulk,1.5,109.06,19.35,3.45,Subobturado
V,16,Lingual,ninguna,1.79,con_tejido,Bulk,Compuesta,2.0,109.25,11.18,1.91,Sobreobturado
V,23,Bucal,ninguna,3.78,con_tejido,Bulk,Bulk,1.5,87.16,4.6,4.01,Sobreobturado
V,29,Bucal,ninguna,4.85,limpia,Estratificacion,Con fibra de vidrio,1.0,89.1,3.47,5.28,Sobreobturado
V,32,Lingual,ninguna,2.89,limpia,Bulk,Compuesta,2.0,79.15,6.4,1.94,Subobturado
V,13,Bucal,ninguna,1.88,con_tejido,Estratificacion,Bulk,1.5,79.54,12.13,1.84,Equiobturado
V,27,Bucal,ninguna,1.32,con_tejido,Estratificacion,Con fibra de vidrio,1.0,103.84,11.48,1.26,Subobturado
V,26,Bucal,ninguna,2.02,con_tejido,Estratificacion,Bulk,1.5,86.22,6.64,1.94,Equiobturado
V,15,Lingual,ninguna,4.62,con_tejido,Estratificacion,Compuesta,2.0,91.3,13.2,4.59,Equiobturado
V,20,Lingual,ninguna,2.97,limpia,Bulk,Fluida,3.5,78.92,10.19,2.55,Subobturado
V,3,Bucal,ninguna,1.07,con_tejido,Estratificacion,Con fibra de vidrio,1.0,75.57,6.63,1.96,Sobreobturado
V,7,Lingual,ninguna,4.3,con_tejido,Bulk,Fluida,3.5,98.83,15.59,4.52,Sobreobturado
V,11,Lingual,ninguna,3.73,limpia,Bulk,Fluida,3.5,63.24,5.44,3.57,Subobturado
V,10,Bucal,ninguna,4.74,limpia,Estratificacion,Fluida,3.5,81.42,14.68,4.84,Equiobturado
V,23,Bucal,ninguna,1.2,limpia,Bulk,Bulk,1.5,70.18,4.22,1.18,Equiobturado
V,14,Lingual,ninguna,4.15,limpia,Bulk,Con fibra de vidrio,1.0,77.34,15.32,3.96,Equiobturado
V,26,Bucal,ninguna,4.46,limpia,Estratificacion,Compuesta,2.0,111.78,15.21,4.5,Equiobturado
V,17,Bucal,ninguna,2.51,con_tejido,Estratificacion,Con fibra de vidrio,1.0,93.1,7.18,2.44,Equiobturado
V,11,Lingual,ninguna,1.21,limpia,Bulk,Fluida,3.5,83.18,14.51,1.39,Equiobturado
V,22,Bucal,ninguna,2.02,con_tejido,Estratificacion,Bulk,1.5,66.16,5.79,2.59,Sobreobturado
V,25,Lingual,ninguna,1.95,limpia,Estratificacion,Compuesta,2.0,78.34,12.96,2.3,Sobreobturado
V,4,Bucal,ninguna,4.02,limpia,Estratificacion,Fluida,3.5,104.66,18.29,3.85,Subobturado
V,7,Bucal,ninguna,2.67,con_tejido,Estratificacion,Fluida,3.5,112.42,20.09,2.64,Equiobturado
V,24,Lingual,ninguna,3.43,limpia,Estratificacion,Con fibra de vidrio,1.0,105.02,3.68,4.37,Sobreobturado
V,28,Bucal,ninguna,4.68,limpia,Bulk,Fluida,3.5,106.23,16.51,5.15,Sobreobturado
V,5,Lingual,ninguna,1.74,con_tejido,Estratificacion,Con fibra de vidrio,1.0,110.33,14.18,1.66,Equiobturado
V,16,Bucal,ninguna,2.8,limpia,Bulk,Con fibra de vidrio,1.0,66.51,13.16,2.67,Equiobturado
V,18,Lingual,ninguna,3.85,limpia,Estratificacion,Bulk,1.5,70.21,7.71,3.44,Subobturado
V,16,Lingual,ninguna,2.41,limpia,Bulk,Con fibra de vidrio,1.0,74.98,3.27,2.23,Equiobturado
V,2,Lingual,ninguna,2.15,limpia,Bulk,Fluida,3.5,91.08,16.37,1.8,Subobturado
V,20,Lingual,ninguna,4.17,limpia,Bulk,Compuesta,2.0,79.47,1.14,5.15,Sobreobturado
V,20,Bucal,ninguna,2.32,limpia,Bulk,Compuesta,2.0,89.07,16.24,2.2,Equiobturado
V,25,Bucal,ninguna,1.65,con_tejido,Estratificacion,Fluida,3.5,78.15,15.45,2.03,Sobreobturado
V,19,Bucal,ninguna,1.81,limpia,Bulk,Con fibra de vidrio,1.0,97.98,13.98,0.93,Subobturado
V,7,Lingual,ninguna,3.63,limpia,Estratificacion,Compuesta,2.0,78.72,2.35,4.48,Sobreobturado
V,23,Bucal,ninguna,4.0,con_tejido,Bulk,Con fibra de vidrio,1.0,63.18,3.56,3.9,Equiobturado
V,30,Bucal,ninguna,1.63,limpia,Estratificacion,Compuesta,2.0,82.08,8.47,1.48,Equiobturado
V,2,Lingual,ninguna,2.54,con_tejido,Estratificacion,Compuesta,2.0,87.19,16.91,2.86,Sobreobturado
V,20,Bucal,ninguna,2.76,con_tejido,Estratificacion,Compuesta,2.0,62.53,1.23,3.59,Sobreobturado
V,27,Bucal,ninguna,4.41,limpia,Estratificacion,Con fibra de vidrio,1.0,66.94,8.7,4.29,Equiobturado
V,22,Bucal,ninguna,2.77,con_tejido,Estratificacion,Fluida,3.5,106.54,8.93,3.45,Sobreobturado
V,32,Bucal,ninguna,2.31,con_tejido,Bulk,Bulk,1.5,97.12,17.6,1.47,Subobturado
V,31,Lingual,ninguna,4.45,con_tejido,Bulk,Fluida,3.5,67.54,2.0,4.63,Sobreobturado
V,21,Lingual,ninguna,3.77,limpia,Estratificacion,Bulk,1.5,102.75,17.92,3.81,Equiobturado
V,3,Lingual,ninguna,4.01,limpia,Estratificacion,Bulk,1.5,82.49,4.23,4.48,Sobreobturado
V,13,Lingual,ninguna,3.9,con_tejido,Bulk,Con fibra de vidrio,1.0,86.51,9.74,4.21,Sobreobturado
V,1,Lingual,ninguna,2.33,limpia,Estratificacion,Compuesta,2.0,72.15,9.98,2.5,Equiobturado
V,24,Lingual,ninguna,3.05,con_tejido,Bulk,Bulk,1.5,60.93,12.13,3.18,Equiobturado
V,24,Bucal,ninguna,3.68,con_tejido,Estratificacion,Compuesta,2.0,67.5,8.78,3.92,Sobreobturado
V,30,Bucal,ninguna,3.29,con_tejido,Estratificacion,Fluida,3.5,91.47,17.3,3.68,Sobreobturado
V,1,Bucal,ninguna,3.29,limpia,Estratificacion,Con fibra de vidrio,1.0,112.78,9.76,3.16,Equiobturado
V,31,Bucal,ninguna,4.15,limpia,Bulk,Fluida,3.5,117.54,22.02,4.07,Equiobturado
V,8,Lingual,ninguna,3.0,con_tejido,Estratificacion,Bulk,1.5,104.73,19.1,2.95,Subobturado
V,27,Bucal,ninguna,3.56,con_tejido,Estratificacion,Fluida,3.5,85.52,8.91,3.54,Equiobturado
V,14,Bucal,ninguna,4.49,con_tejido,Estratificacion,Con fibra de vidrio,1.0,74.27,1.53,4.35,Subobturado
V,4,Bucal,ninguna,3.52,con_tejido,Bulk,Compuesta,2.0,117.71,19.47,4.47,Sobreobturado
V,29,Lingual,ninguna,4.4,limpia,Bulk,Compuesta,2.0,113.0,1.65,4.41,Equiobturado
V,17,Bucal,ninguna,2.99,limpia,Estratificacion,Compuesta,2.0,115.71,12.55,2.71,Subobturado
V,24,Bucal,ninguna,4.5,con_tejido,Bulk,Compuesta,2.0,117.05,4.66,4.39,Equiobturado
V,13,Lingual,ninguna,2.5,limpia,Bulk,Fluida,3.5,63.45,7.29,2.31,Equiobturado
V,16,Lingual,ninguna,3.32,con_tejido,Bulk,Compuesta,2.0,103.73,12.4,3.5,Equiobturado
V,11,Lingual,ninguna,4.35,con_tejido,Bulk,Con fibra de vidrio,1.0,83.47,15.31,4.42,Equiobturado
V,6,Lingual,ninguna,3.15,limpia,Bulk,Bulk,1.5,77.88,13.42,3.18,Equiobturado
V,32,Bucal,ninguna,3.12,limpia,Bulk,Compuesta,2.0,109.18,4.52,3.76,Sobreobturado
V,22,Lingual,ninguna,2.94,limpia,Bulk,Compuesta,2.0,92.86,14.88,3.1,Sobreobturado
V,11,Bucal,ninguna,4.72,con_tejido,Bulk,Con fibra de vidrio,1.0,64.2,10.13,4.48,Subobturado
V,4,Lingual,ninguna,4.05,con_tejido,Bulk,Con fibra de vidrio,1.0,78.16,1.44,4.14,Equiobturado
V,31,Lingual,ninguna,1.23,limpia,Estratificacion,Bulk,1.5,110.25,12.1,2.03,Sobreobturado
V,21,Bucal,ninguna,2.77,con_tejido,Estratificacion,Con fibra de vidrio,1.0,75.75,11.25,3.07,Sobreobturado
V,30,Bucal,ninguna,4.67,con_tejido,Estratificacion,Fluida,3.5,94.46,7.4,4.83,Equiobturado
V,20,Lingual,ninguna,1.74,limpia,Bulk,Con fibra de vidrio,1.0,74.07,0.32,2.25,Sobreobturado
V,15,Lingual,ninguna,4.55,limpia,Bulk,Con fibra de vidrio,1.0,107.81,0.66,4.35,Equiobturado
V,32,Bucal,ninguna,2.81,con_tejido,Bulk,Con fibra de vidrio,1.0,100.95,15.44,3.73,Sobreobturado
V,10,Bucal,ninguna,3.21,con_tejido,Bulk,Fluida,3.5,86.47,15.14,3.19,Equiobturado
V,5,Bucal,ninguna,3.42,con_tejido,Bulk,Compuesta,2.0,85.97,15.03,2.71,Subobturado
V,15,Bucal,ninguna,2.36,limpia,Bulk,Con fibra de vidrio,1.0,76.81,3.38,2.46,Sobreobturado
V,2,Lingual,ninguna,2.55,limpia,Estratificacion,Bulk,1.5,115.06,11.75,3.12,Sobreobturado
V,26,Lingual,ninguna,1.76,con_tejido,Estratificacion,Fluida,3.5,79.57,13.86,2.27,Sobreobturado
V,16,Bucal,ninguna,2.43,limpia,Bulk,Con fibra de vidrio,1.0,86.71,17.23,3.09,Sobreobturado
V,4,Lingual,ninguna,4.0,limpia,Estratificacion,Compuesta,2.0,61.51,0.83,4.3,Sobreobturado
V,3,Lingual,ninguna,2.3,limpia,Estratificacion,Bulk,1.5,68.82,5.17,2.99,Sobreobturado
V,13,Lingual,ninguna,2.3,limpia,Estratificacion,Bulk,1.5,97.64,2.06,2.32,Equiobturado
V,25,Bucal,ninguna,1.25,limpia,Estratificacion,Fluida,3.5,103.27,17.51,0.49,Subobturado
V,1,Bucal,ninguna,3.74,con_tejido,Bulk,Fluida,3.5,89.7,4.11,3.6,Subobturado
V,32,Bucal,ninguna,3.52,limpia,Bulk,Con fibra de vidrio,1.0,85.59,15.83,3.73,Sobreobturado
V,9,Bucal,ninguna,4.07,limpia,Estratificacion,Fluida,3.5,77.16,0.13,4.07,Equiobturado
V,24,Lingual,ninguna,2.32,limpia,Bulk,Fluida,3.5,112.41,20.35,2.78,Sobreobturado
V,7,Lingual,ninguna,2.16,limpia,Bulk,Bulk,1.5,115.51,10.16,2.88,Sobreobturado
V,8,Lingual,ninguna,1.78,limpia,Estratificacion,Fluida,3.5,87.19,5.01,1.99,Sobreobturado
V,1,Bucal,ninguna,3.71,con_tejido,Bulk,Con fibra de vidrio,1.0,66.95,13.29,3.64,Equiobturado
V,29,Lingual,ninguna,3.53,con_tejido,Bulk,Bulk,1.5,63.75,1.57,3.26,Subobturado
V,31,Bucal,ninguna,2.42,limpia,Bulk,Con fibra de vidrio,1.0,86.72,15.41,3.23,Sobreobturado
V,14,Lingual,ninguna,3.3,limpia,Bulk,Bulk,1.5,97.12,12.52,3.44,Sobreobturado
V,11,Bucal,ninguna,2.19,con_tejido,Estratificacion,Compuesta,2.0,63.49,0.65,2.2,Equiobturado
V,5,Bucal,ninguna,1.39,limpia,Estratificacion,Con fibra de vidrio,1.0,66.09,12.21,1.75,Sobreobturado
V,29,Lingual,ninguna,2.33,limpia,Bulk,Compuesta,2.0,82.28,9.72,2.36,Sobreobturado
V,1,Bucal,ninguna,4.74,limpia,Bulk,Con fibra de vidrio,1.0,66.44,9.5,4.56,Subobturado
V,22,Bucal,ninguna,4.4,limpia,Estratificacion,Bulk,1.5,96.41,1.83,4.18,Subobturado
V,11,Lingual,ninguna,2.23,limpia,Bulk,Con fibra de vidrio,1.0,99.43,15.22,2.18,Equiobturado
V,12,Lingual,ninguna,3.78,limpia,Bulk,Con fibra de vidrio,1.0,117.18,0.64,3.91,Equiobturado
V,1,Bucal,ninguna,2.76,con_tejido,Bulk,Bulk,1.5,117.06,4.73,2.84,Equiobturado
V,19,Bucal,ninguna,1.37,limpia,Bulk,Bulk,1.5,60.44,6.53,1.43,Equiobturado
V,21,Lingual,ninguna,4.2,con_tejido,Estratificacion,Bulk,1.5,88.27,7.89,4.38,Equiobturado
V,13,Bucal,ninguna,2.19,con_tejido,Bulk,Con fibra de vidrio,1.0,63.72,12.0,2.21,Equiobturado
V,21,Bucal,ninguna,3.27,con_tejido,Bulk,Bulk,1.5,69.86,8.98,3.75,Sobreobturado
V,27,Lingual,ninguna,4.24,limpia,Bulk,Fluida,3.5,76.96,6.66,4.3,Sobreobturado
V,5,Bucal,ninguna,2.2,con_tejido,Bulk,Compuesta,2.0,101.42,17.2,3.03,Sobreobturado
V,7,Bucal,ninguna,3.19,con_tejido,Estratificacion,Fluida,3.5,102.16,9.69,3.56,Sobreobturado
V,20,Bucal,ninguna,1.7,con_tejido,Bulk,Bulk,1.5,92.47,8.59,2.13,Sobreobturado
V,27,Bucal,ninguna,4.76,limpia,Estratificacion,Compuesta,2.0,107.66,0.0,3.93,Subobturado
V,3,Bucal,ninguna,3.98,con_tejido,Estratificacion,Bulk,1.5,67.58,7.79,4.08,Sobreobturado
V,12,Bucal,ninguna,3.1,limpia,Estratificacion,Compuesta,2.0,68.59,3.12,3.03,Subobturado
V,11,Bucal,ninguna,1.66,limpia,Estratificacion,Con fibra de vidrio,1.0,68.3,13.19,2.63,Sobreobturado
V,27,Lingual,ninguna,3.29,limpia,Bulk,Compuesta,2.0,78.53,14.64,3.36,Equiobturado
V,2,Bucal,ninguna,2.88,limpia,Bulk,Con fibra de vidrio,1.0,115.41,15.48,2.97,Sobreobturado
V,28,Lingual,ninguna,1.41,limpia,Bulk,Fluida,3.5,117.28,2.35,0.83,Subobturado
V,28,Lingual,ninguna,4.55,limpia,Estratificacion,Fluida,3.5,96.09,12.3,3.73,Subobturado
V,21,Bucal,ninguna,4.41,con_tejido,Estratificacion,Compuesta,2.0,75.76,12.5,3.72,Subobturado
V,16,Bucal,ninguna,3.17,limpia,Estratificacion,Bulk,1.5,83.64,9.22,3.64,Sobreobturado
V,19,Lingual,ninguna,4.4,limpia,Bulk,Fluida,3.5,104.97,4.68,4.51,Equiobturado
V,32,Bucal,ninguna,1.75,limpia,Estratificacion,Con fibra de vidrio,1.0,107.87,19.1,1.95,Equiobturado
V,29,Lingual,ninguna,2.63,con_tejido,Estratificacion,Compuesta,2.0,75.48,14.19,1.64,Subobturado
V,22,Lingual,ninguna,4.12,con_tejido,Estratificacion,Fluida,3.5,62.92,12.31,3.74,Subobturado
V,6,Lingual,ninguna,4.35,limpia,Estratificacion,Fluida,3.5,91.19,2.98,5.32,Sobreobturado
V,17,Bucal,ninguna,3.72,con_tejido,Bulk,Fluida,3.5,111.84,5.35,4.3,Sobreobturado
V,32,Bucal,ninguna,3.1,con_tejido,Bulk,Compuesta,2.0,98.18,0.11,3.32,Sobreobturado
V,26,Lingual,ninguna,3.16,con_tejido,Bulk,Compuesta,2.0,98.47,5.88,2.43,Subobturado
V,26,Lingual,ninguna,1.69,limpia,Estratificacion,Fluida,3.5,73.59,14.05,1.09,Subobturado
V,9,Bucal,ninguna,1.84,limpia,Estratificacion,Bulk,1.5,93.48,1.81,2.01,Equiobturado
V,9,Bucal,ninguna,2.79,con_tejido,Bulk,Compuesta,2.0,79.88,14.83,2.59,Subobturado
V,23,Lingual,ninguna,1.23,limpia,Bulk,Bulk,1.5,97.34,17.29,1.93,Sobreobturado
V,29,Bucal,ninguna,1.42,limpia,Bulk,Bulk,1.5,82.79,7.22,1.31,Equiobturado
V,3,Bucal,ninguna,2.66,con_tejido,Bulk,Con fibra de vidrio,1.0,113.66,17.71,1.76,Subobturado
V,1,Bucal,ninguna,4.38,limpia,Estratificacion,Compuesta,2.0,90.26,12.12,5.06,Sobreobturado
V,21,Bucal,ninguna,2.57,limpia,Estratificacion,Con fibra de vidrio,1.0,66.3,12.86,2.92,Sobreobturado
V,24,Bucal,ninguna,1.67,con_tejido,Bulk,Fluida,3.5,60.91,9.34,1.65,Subobturado
V,10,Lingual,ninguna,1.11,limpia,Estratificacion,Compuesta,2.0,77.11,5.0,1.16,Equiobturado
V,32,Lingual,ninguna,1.87,con_tejido,Bulk,Fluida,3.5,117.99,20.39,1.59,Subobturado
V,13,Lingual,ninguna,1.48,limpia,Bulk,Compuesta,2.0,100.78,2.03,1.51,Equiobturado
V,15,Lingual,ninguna,1.26,limpia,Bulk,Compuesta,2.0,114.33,16.9,1.13,Equiobturado
V,9,Lingual,ninguna,4.74,limpia,Estratificacion,Fluida,3.5,104.68,1.36,5.05,Sobreobturado
