Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
I,8,Lingual,ninguna,1.54,con_tejido,Bulk,Compuesta,2.0,99.88,10.5,1.42,Equiobturado
I,8,Lingual,ninguna,3.52,con_tejido,Bulk,Fluida,3.5,116.63,4.44,3.82,Sobreobturado
I,8,Lingual,ninguna,2.5,limpia,Estratificacion,Con fibra de vidrio,1.0,69.68,4.0,3.09,Sobreobturado
I,8,Lingual,ninguna,4.75,con_tejido,Bulk,Con fibra de vidrio,1.0,109.11,11.57,5.63,Sobreobturado
I,8,Lingual,ninguna,3.77,con_tejido,Bulk,Compuesta,2.0,97.96,10.17,3.48,Subobturado
I,8,Lingual,ninguna,3.63,limpia,Estratificacion,Fluida,3.5,80.81,14.56,3.67,Equiobturado
I,9,Bucal,ninguna,2.65,limpia,Estratificacion,Bulk,1.5,87.83,12.01,2.14,Subobturado
I,9,Bucal,ninguna,4.07,limpia,Bulk,Compuesta,2.0,82.42,4.51,4.05,Equiobturado
I,9,Bucal,ninguna,3.15,con_tejido,Estratificacion,Con fibra de vidrio,1.0,86.99,11.52,2.43,Subobturado
I,9,Bucal,ninguna,1.76,con_tejido,Estratificacion,Compuesta,2.0,83.67,5.24,1.67,Equiobturado
I,9,Bucal,ninguna,1.27,con_tejido,Bulk,Bulk,1.5,74.82,1.07,1.83,Sobreobturado
I,9,Bucal,ninguna,1.23,limpia,Estratificacion,Fluida,3.5,70.0,1.7,1.35,Equiobturado
I,9,Bucal,ninguna,4.94,con_tejido,Estratificacion,Compuesta,2.0,89.86,4.83,4.83,Subobturado
I,9,Bucal,ninguna,3.72,limpia,Bulk,Compuesta,2.0,102.83,11.64,3.51,Subobturado
I,9,Bucal,ninguna,4.87,con_tejido,Bulk,Con fibra de vidrio,1.0,107.89,0.91,4.71,Subobturado
I,9,Bucal,ninguna,1.18,con_tejido,Estratificacion,Compuesta,2.0,97.95,13.49,1.23,Equiobturado
I,9,Bucal,ninguna,4.58,con_tejido,Estratificacion,Bulk,1.5,111.44,1.74,3.58,Subobturado
I,9,Bucal,ninguna,2.96,con_tejido,Estratificacion,Bulk,1.5,71.52,9.45,3.07,Sobreobturado
I,9,Bucal,ninguna,1.91,limpia,Bulk,Compuesta,2.0,71.21,11.8,1.1,Subobturado
I,9,Bucal,ninguna,2.77,limpia,Estratificacion,Bulk,1.5,89.3,14.95,2.36,Subobturado
I,9,Bucal,ninguna,4.83,limpia,Bulk,Compuesta,2.0,86.04,16.09,4.38,Subobturado
I,9,Bucal,ninguna,1.68,limpia,Bulk,Bulk,1.5,84.35,5.84,1.57,Equiobturado
I,9,Bucal,ninguna,1.9,con_tejido,Bulk,Compuesta,2.0,81.07,4.51,1.58,Subobturado
I,9,Bucal,ninguna,2.21,limpia,Estratificacion,Compuesta,2.0,81.14,10.7,2.32,Sobreobturado
I,9,Bucal,ninguna,4.27,con_tejido,Bulk,Bulk,1.5,83.07,7.82,4.34,Equiobturado
I,9,Bucal,ninguna,1.32,con_tejido,Estratificacion,Fluida,3.5,94.54,3.66,1.4,Equiobturado
I,9,Bucal,ninguna,2.81,con_tejido,Bulk,Con fibra de vidrio,1.0,70.69,8.04,3.58,Sobreobturado
I,9,Bucal,ninguna,3.48,limpia,Bulk,Fluida,3.5,86.84,2.91,2.56,Subobturado
I,9,Bucal,ninguna,2.44,limpia,Bulk,Con fibra de vidrio,1.0,92.54,6.74,3.28,Sobreobturado
I,9,Bucal,ninguna,3.24,con_tejido,Bulk,Bulk,1.5,102.58,10.24,2.25,Subobturado
I,9,Bucal,ninguna,1.62,con_tejido,Bulk,Fluida,3.5,93.08,7.67,1.7,Equiobturado
I,9,Lingual,ninguna,1.0,con_tejido,Bulk,Fluida,3.5,89.45,1.73,0.73,Subobturado
I,9,Lingual,ninguna,1.41,con_tejido,Bulk,Bulk,1.5,89.83,9.04,1.91,Sobreobturado
I,9,Lingual,ninguna,3.25,limpia,Estratificacion,Compuesta,2.0,94.45,10.44,3.36,Sobreobturado
I,9,Lingual,ninguna,1.02,con_tejido,Estratificacion,Fluida,3.5,86.19,16.6,0.49,Subobturado
I,9,Lingual,ninguna,3.49,limpia,Estratificacion,Fluida,3.5,105.61,11.08,3.51,Sobreobturado
I,9,Lingual,ninguna,3.52,limpia,Bulk,Compuesta,2.0,110.11,18.31,3.66,Equiobturado
I,9,Lingual,ninguna,2.15,limpia,Estratificacion,Fluida,3.5,93.37,18.41,2.16,Equiobturado
I,9,Lingual,ninguna,1.89,limpia,Estratificacion,Compuesta,2.0,68.88,3.58,1.85,Equiobturado
I,9,Lingual,ninguna,3.14,con_tejido,Estratificacion,Con fibra de vidrio,1.0,117.08,21.59,3.12,Equiobturado
I,9,Lingual,ninguna,4.31,con_tejido,Estratificacion,Bulk,1.5,115.95,10.7,3.52,Subobturado
I,9,Lingual,ninguna,1.45,limpia,Bulk,Con fibra de vidrio,1.0,91.56,6.16,1.43,Subobturado
I,9,Lingual,ninguna,2.51,limpia,Estratificacion,Con fibra de vidrio,1.0,66.58,10.95,3.5,Sobreobturado
I,9,Lingual,ninguna,1.81,con_tejido,Bulk,Bulk,1.5,80.17,11.85,1.75,Equiobturado
I,9,Lingual,ninguna,2.58,limpia,Bulk,Con fibra de vidrio,1.0,86.24,2.12,3.08,Sobreobturado
I,9,Lingual,ninguna,2.61,limpia,Bulk,Con fibra de vidrio,1.0,98.97,7.73,2.43,Equiobturado
I,9,Lingual,ninguna,4.59,limpia,Bulk,Fluida,3.5,105.47,13.88,4.81,Sobreobturado
I,9,Lingual,ninguna,4.35,limpia,Estratificacion,Compuesta,2.0,67.36,6.99,4.24,Equiobturado
I,9,Lingual,ninguna,1.86,con_tejido,Estratificacion,Con fibra de vidrio,1.0,114.39,18.57,1.95,Equiobturado
I,9,Lingual,ninguna,1.88,limpia,Bulk,Bulk,1.5,86.49,1.22,1.79,Equiobturado
I,9,Lingual,ninguna,1.24,limpia,Estratificacion,Con fibra de vidrio,1.0,86.12,1.63,1.22,Equiobturado
I,9,Lingual,ninguna,1.01,con_tejido,Bulk,Compuesta,2.0,87.13,2.63,0.23,Subobturado
I,9,Lingual,ninguna,3.8,limpia,Bulk,Compuesta,2.0,86.17,11.02,3.49,Subobturado
I,9,Lingual,ninguna,4.42,limpia,Estratificacion,Con fibra de vidrio,1.0,116.26,0.08,4.58,Equiobturado
I,9,Lingual,ninguna,1.73,limpia,Estratificacion,Bulk,1.5,112.61,3.59,2.06,Sobreobturado
I,9,Lingual,ninguna,4.17,limpia,Bulk,Con fibra de vidrio,1.0,83.34,16.1,4.79,Sobreobturado
I,10,Bucal,ninguna,3.7,limpia,Estratificacion,Fluida,3.5,61.6,6.96,3.69,Equiobturado
I,10,Bucal,ninguna,4.36,limpia,Bulk,Compuesta,2.0,110.94,1.45,4.32,Subobturado
I,10,Bucal,ninguna,4.3,limpia,Estratificacion,Fluida,3.5,96.89,18.77,4.36,Equiobturado
I,10,Bucal,ninguna,2.37,con_tejido,Estratificacion,Con fibra de vidrio,1.0,114.54,10.48,1.6,Subobturado
I,10,Bucal,ninguna,1.24,limpia,Estratificacion,Fluida,3.5,87.6,10.52,0.76,Subobturado
I,10,Bucal,ninguna,1.71,limpia,Estratificacion,Fluida,3.5,111.81,8.95,2.01,Sobreobturado
I,10,Bucal,ninguna,3.14,con_tejido,Estratificacion,Fluida,3.5,78.12,13.04,3.66,Sobreobturado
I,10,Bucal,ninguna,2.45,limpia,Bulk,Bulk,1.5,116.37,15.33,2.53,Equiobturado
I,10,Bucal,ninguna,3.67,limpia,Estratificacion,Compuesta,2.0,76.6,14.65,3.03,Subobturado
I,10,Bucal,ninguna,5.0,limpia,Bulk,Compuesta,2.0,61.95,2.03,5.72,Sobreobturado
I,10,Bucal,ninguna,1.8,con_tejido,Bulk,Con fibra de vidrio,1.0,85.99,9.33,1.82,Equiobturado
I,10,Bucal,ninguna,4.88,con_tejido,Estratificacion,Fluida,3.5,65.87,1.01,5.67,Sobreobturado
I,10,Bucal,ninguna,4.7,limpia,Estratificacion,Compuesta,2.0,96.39,18.27,5.63,Sobreobturado
I,10,Bucal,ninguna,2.74,con_tejido,Bulk,Con fibra de vidrio,1.0,78.04,3.62,3.12,Sobreobturado
I,10,Bucal,ninguna,4.17,limpia,Estratificacion,Compuesta,2.0,106.27,20.84,3.25,Subobturado
I,10,Bucal,ninguna,1.96,limpia,Estratificacion,Fluida,3.5,113.26,16.88,2.8,Sobreobturado
I,10,Bucal,ninguna,1.69,limpia,Bulk,Fluida,3.5,91.89,4.3,1.15,Subobturado
I,10,Bucal,ninguna,1.79,limpia,Bulk,Bulk,1.5,60.23,11.93,2.54,Sobreobturado
I,10,Bucal,ninguna,1.77,limpia,Estratificacion,Fluida,3.5,79.46,6.29,1.65,Subobturado
I,10,Bucal,ninguna,4.45,limpia,Bulk,Fluida,3.5,79.21,8.56,5.28,Sobreobturado
I,10,Bucal,ninguna,2.35,limpia,Estratificacion,Bulk,1.5,106.49,5.18,2.29,Equiobturado
I,10,Bucal,ninguna,2.1,limpia,Bulk,Bulk,1.5,83.45,11.45,2.03,Equiobturado
I,10,Bucal,ninguna,2.64,limpia,Estratificacion,Compuesta,2.0,61.09,9.39,3.43,Sobreobturado
I,10,Bucal,ninguna,3.69,con_tejido,Bulk,Con fibra de vidrio,1.0,70.89,9.98,4.59,Sobreobturado
I,10,Bucal,ninguna,4.78,limpia,Bulk,Compuesta,2.0,90.67,16.17,5.2,Sobreobturado
I,10,Lingual,ninguna,2.92,con_tejido,Bulk,Fluida,3.5,119.54,3.25,2.95,Equiobturado
I,10,Lingual,ninguna,1.68,con_tejido,Bulk,Con fibra de vidrio,1.0,106.09,12.35,2.09,Sobreobturado
I,10,Lingual,ninguna,2.81,limpia,Estratificacion,Fluida,3.5,118.21,14.53,1.81,Subobturado
I,10,Lingual,ninguna,2.62,limpia,Estratificacion,Compuesta,2.0,90.3,7.33,2.15,Subobturado
I,10,Lingual,ninguna,1.46,limpia,Estratificacion,Fluida,3.5,60.06,8.45,0.46,Subobturado
I,10,Lingual,ninguna,1.83,con_tejido,Bulk,Fluida,3.5,75.12,6.54,2.83,Sobreobturado
I,10,Lingual,ninguna,1.39,con_tejido,Estratificacion,Fluida,3.5,92.94,9.94,2.02,Sobreobturado
I,10,Lingual,ninguna,4.21,con_tejido,Bulk,Bulk,1.5,74.75,8.47,4.33,Sobreobturado
I,10,Lingual,ninguna,2.16,con_tejido,Bulk,Con fibra de vidrio,1.0,75.29,6.0,3.03,Sobreobturado
I,10,Lingual,ninguna,4.09,con_tejido,Estratificacion,Fluida,3.5,75.43,14.08,4.02,Equiobturado
I,10,Lingual,ninguna,4.91,con_tejido,Bulk,Bulk,1.5,85.75,13.48,5.55,Sobreobturado
I,10,Lingual,ninguna,3.68,con_tejido,Estratificacion,Con fibra de vidrio,1.0,98.06,11.03,3.36,Subobturado
I,10,Lingual,ninguna,3.76,con_tejido,Estratificacion,Compuesta,2.0,93.79,0.09,3.71,Subobturado
I,10,Lingual,ninguna,4.95,limpia,Bulk,Fluida,3.5,87.66,5.06,5.02,Equiobturado
I,10,Lingual,ninguna,1.31,con_tejido,Estratificacion,Compuesta,2.0,75.88,0.34,1.43,Sobreobturado
I,10,Lingual,ninguna,1.96,limpia,Estratificacion,Bulk,1.5,116.52,20.18,2.94,Sobreobturado
I,10,Lingual,ninguna,1.82,con_tejido,Bulk,Fluida,3.5,87.66,1.68,2.03,Sobreobturado
I,10,Lingual,ninguna,2.1,limpia,Bulk,Bulk,1.5,92.9,6.28,2.1,Equiobturado
I,10,Lingual,ninguna,3.07,con_tejido,Bulk,Con fibra de vidrio,1.0,75.04,3.8,2.43,Subobturado
I,10,Lingual,ninguna,3.3,con_tejido,Estratificacion,Fluida,3.5,87.42,3.22,2.85,Subobturado
I,10,Lingual,ninguna,3.72,con_tejido,Estratificacion,Bulk,1.5,94.94,4.41,3.9,Equiobturado
I,10,Lingual,ninguna,4.76,con_tejido,Bulk,Fluida,3.5,112.35,21.32,4.68,Equiobturado
I,10,Lingual,ninguna,4.78,limpia,Estratificacion,Bulk,1.5,71.66,8.75,3.96,Subobturado
I,10,Lingual,ninguna,3.53,limpia,Estratificacion,Compuesta,2.0,95.83,16.64,2.88,Subobturado
I,10,Lingual,ninguna,3.41,con_tejido,Estratificacion,Bulk,1.5,98.08,14.88,3.39,Equiobturado
I,11,Bucal,ninguna,3.31,con_tejido,Bulk,Fluida,3.5,70.45,4.11,3.96,Sobreobturado
I,11,Bucal,ninguna,2.57,con_tejido,Estratificacion,Con fibra de vidrio,1.0,92.04,7.26,1.61,Subobturado
I,11,Bucal,ninguna,4.72,limpia,Estratificacion,Bulk,1.5,109.65,5.48,4.58,Equiobturado
I,11,Bucal,ninguna,2.87,con_tejido,Estratificacion,Bulk,1.5,99.2,10.25,3.05,Equiobturado
I,11,Bucal,ninguna,4.65,con_tejido,Estratificacion,Bulk,1.5,109.22,16.74,3.94,Subobturado
I,11,Bucal,ninguna,1.8,con_tejido,Estratificacion,Compuesta,2.0,84.9,12.82,1.79,Equiobturado
I,11,Bucal,ninguna,2.36,con_tejido,Bulk,Compuesta,2.0,73.12,2.27,3.05,Sobreobturado
I,11,Bucal,ninguna,3.35,limpia,Bulk,Con fibra de vidrio,1.0,94.6,14.84,4.23,Sobreobturado
I,11,Bucal,ninguna,3.78,limpia,Bulk,Con fibra de vidrio,1.0,102.91,2.58,4.3,Sobreobturado
I,11,Bucal,ninguna,4.08,limpia,Bulk,Compuesta,2.0,82.3,6.29,4.03,Subobturado
I,11,Bucal,ninguna,3.85,con_tejido,Bulk,Con fibra de vidrio,1.0,113.61,11.12,3.78,Equiobturado
I,11,Bucal,ninguna,4.9,limpia,Bulk,Compuesta,2.0,68.62,7.04,5.01,Equiobturado
I,11,Bucal,ninguna,3.75,con_tejido,Estratificacion,Con fibra de vidrio,1.0,79.32,5.66,2.87,Subobturado
I,11,Bucal,ninguna,4.87,con_tejido,Estratificacion,Compuesta,2.0,83.86,3.57,5.04,Equiobturado
I,11,Bucal,ninguna,2.87,limpia,Estratificacion,Compuesta,2.0,102.67,17.86,3.12,Sobreobturado
I,11,Bucal,ninguna,2.66,con_tejido,Bulk,Bulk,1.5,111.03,5.21,3.19,Sobreobturado
I,11,Bucal,ninguna,2.58,con_tejido,Bulk,Con fibra de vidrio,1.0,101.7,13.87,1.68,Subobturado
I,11,Bucal,ninguna,2.34,limpia,Bulk,Compuesta,2.0,82.18,1.28,1.4,Subobturado
I,11,Bucal,ninguna,4.65,con_tejido,Estratificacion,Bulk,1.5,104.86,4.53,5.54,Sobreobturado
I,11,Bucal,ninguna,4.14,con_tejido,Estratificacion,Bulk,1.5,89.78,8.08,4.05,Subobturado
I,11,Bucal,ninguna,3.22,limpia,Estratificacion,Bulk,1.5,105.29,0.11,2.47,Subobturado
I,11,Bucal,ninguna,3.3,limpia,Bulk,Fluida,3.5,101.1,17.11,3.59,Sobreobturado
I,11,Bucal,ninguna,3.57,con_tejido,Estratificacion,Con fibra de vidrio,1.0,73.23,9.22,3.53,Equiobturado
I,11,Bucal,ninguna,2.84,con_tejido,Bulk,Con fibra de vidrio,1.0,99.31,10.56,2.91,Equiobturado
I,11,Bucal,ninguna,3.62,con_tejido,Bulk,Con fibra de vidrio,1.0,69.87,5.91,4.61,Sobreobturado
I,11,Lingual,ninguna,2.52,con_tejido,Bulk,Con fibra de vidrio,1.0,99.21,1.19,2.41,Equiobturado
I,11,Lingual,ninguna,3.8,limpia,Bulk,Fluida,3.5,70.45,4.81,3.75,Equiobturado
I,11,Lingual,ninguna,1.49,con_tejido,Bulk,Con fibra de vidrio,1.0,69.27,0.34,1.71,Sobreobturado
I,11,Lingual,ninguna,3.38,limpia,Estratificacion,Con fibra de vidrio,1.0,93.63,2.28,2.74,Subobturado
I,11,Lingual,ninguna,2.53,con_tejido,Bulk,Bulk,1.5,91.1,2.36,2.16,Subobturado
I,11,Lingual,ninguna,2.76,con_tejido,Estratificacion,Con fibra de vidrio,1.0,65.42,10.18,2.79,Equiobturado
I,11,Lingual,ninguna,4.26,limpia,Bulk,Con fibra de vidrio,1.0,67.02,5.57,4.41,Equiobturado
I,11,Lingual,ninguna,2.14,con_tejido,Estratificacion,Bulk,1.5,74.73,1.3,2.61,Sobreobturado
I,11,Lingual,ninguna,2.94,limpia,Bulk,Fluida,3.5,107.44,20.78,3.13,Equiobturado
I,11,Lingual,ninguna,1.14,con_tejido,Estratificacion,Bulk,1.5,114.56,22.2,1.92,Sobreobturado
I,11,Lingual,ninguna,2.78,con_tejido,Estratificacion,Fluida,3.5,61.96,6.99,2.04,Subobturado
I,11,Lingual,ninguna,3.92,con_tejido,Bulk,Con fibra de vidrio,1.0,109.68,19.49,4.07,Equiobturado
I,11,Lingual,ninguna,3.78,limpia,Estratificacion,Compuesta,2.0,80.9,14.38,3.76,Subobturado
I,11,Lingual,ninguna,1.71,limpia,Bulk,Bulk,1.5,90.47,17.95,1.51,Equiobturado
I,11,Lingual,ninguna,3.77,con_tejido,Bulk,Compuesta,2.0,72.08,14.29,4.63,Sobreobturado
I,11,Lingual,ninguna,1.92,con_tejido,Estratificacion,Con fibra de vidrio,1.0,67.37,9.8,1.08,Subobturado
I,11,Lingual,ninguna,3.62,con_tejido,Bulk,Con fibra de vidrio,1.0,66.82,1.87,2.67,Subobturado
I,11,Lingual,ninguna,2.57,con_tejido,Bulk,Bulk,1.5,82.55,15.72,2.38,Subobturado
I,11,Lingual,ninguna,2.39,limpia,Estratificacion,Fluida,3.5,119.12,13.54,2.27,Equiobturado
I,11,Lingual,ninguna,2.57,con_tejido,Bulk,Compuesta,2.0,102.5,1.71,2.38,Equiobturado
I,11,Lingual,ninguna,3.62,limpia,Estratificacion,Fluida,3.5,99.1,0.79,3.48,Equiobturado
I,11,Lingual,ninguna,3.48,limpia,Estratificacion,Compuesta,2.0,108.82,19.88,4.08,Sobreobturado
I,11,Lingual,ninguna,2.1,limpia,Estratificacion,Bulk,1.5,76.73,6.87,2.03,Subobturado
I,11,Lingual,ninguna,1.33,limpia,Bulk,Con fibra de vidrio,1.0,104.0,13.37,0.86,Subobturado
I,11,Lingual,ninguna,4.18,limpia,Bulk,Fluida,3.5,119.95,20.62,3.64,Subobturado
I,12,Oclusal,ninguna,2.1,limpia,Bulk,Con fibra de vidrio,1.0,86.81,15.47,1.56,Subobturado
I,12,Oclusal,ninguna,4.85,limpia,Estratificacion,Con fibra de vidrio,1.0,104.42,2.98,3.87,Subobturado
I,12,Oclusal,ninguna,3.68,limpia,Estratificacion,Fluida,3.5,95.41,0.28,4.65,Sobreobturado
I,12,Oclusal,ninguna,2.64,limpia,Bulk,Compuesta,2.0,64.83,6.99,2.51,Equiobturado
I,12,Oclusal,ninguna,4.91,con_tejido,Bulk,Bulk,1.5,93.63,12.64,4.1,Subobturado
I,12,Oclusal,ninguna,1.95,con_tejido,Estratificacion,Fluida,3.5,114.63,7.39,1.62,Subobturado
I,12,Oclusal,ninguna,1.16,con_tejido,Estratificacion,Fluida,3.5,112.52,16.89,1.67,Sobreobturado
I,12,Oclusal,ninguna,2.76,con_tejido,Estratificacion,Fluida,3.5,75.8,1.43,2.73,Equiobturado
I,12,Oclusal,ninguna,1.04,limpia,Estratificacion,Con fibra de vidrio,1.0,82.96,6.45,0.81,Subobturado
I,12,Oclusal,ninguna,3.43,con_tejido,Bulk,Con fibra de vidrio,1.0,90.8,15.9,3.59,Sobreobturado
I,12,Oclusal,ninguna,2.24,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.89,3.36,2.54,Sobreobturado
I,12,Oclusal,ninguna,4.88,con_tejido,Bulk,Compuesta,2.0,114.61,7.61,5.43,Sobreobturado
I,12,Oclusal,ninguna,4.04,limpia,Bulk,Bulk,1.5,69.64,11.75,4.72,Sobreobturado
I,12,Oclusal,ninguna,3.97,limpia,Estratificacion,Fluida,3.5,119.08,2.82,4.87,Sobreobturado
I,12,Oclusal,ninguna,2.42,con_tejido,Estratificacion,Bulk,1.5,106.58,18.29,1.85,Subobturado
I,12,Oclusal,ninguna,2.58,con_tejido,Estratificacion,Compuesta,2.0,89.95,11.09,2.26,Subobturado
I,12,Oclusal,ninguna,3.17,limpia,Bulk,Fluida,3.5,110.22,3.26,2.51,Subobturado
I,12,Oclusal,ninguna,3.88,con_tejido,Bulk,Bulk,1.5,73.22,3.37,3.31,Subobturado
I,12,Oclusal,ninguna,2.26,limpia,Estratificacion,Fluida,3.5,111.83,5.64,2.41,Equiobturado
I,12,Oclusal,ninguna,4.94,limpia,Bulk,Compuesta,2.0,70.38,9.35,5.02,Equiobturado
I,12,Oclusal,ninguna,3.61,con_tejido,Estratificacion,Fluida,3.5,87.24,10.7,2.77,Subobturado
I,12,Oclusal,ninguna,4.96,con_tejido,Bulk,Fluida,3.5,79.18,8.31,4.75,Subobturado
I,12,Oclusal,ninguna,4.79,con_tejido,Bulk,Con fibra de vidrio,1.0,113.86,5.65,4.12,Subobturado
I,12,Oclusal,ninguna,4.16,limpia,Bulk,Fluida,3.5,110.37,5.03,4.44,Sobreobturado
I,12,Oclusal,ninguna,3.33,con_tejido,Estratificacion,Fluida,3.5,119.33,12.5,2.74,Subobturado
I,12,Bucal,ninguna,1.1,limpia,Bulk,Bulk,1.5,113.49,10.97,0.63,Subobturado
I,12,Bucal,ninguna,2.73,con_tejido,Estratificacion,Bulk,1.5,103.35,14.26,3.04,Sobreobturado
I,12,Bucal,ninguna,2.66,limpia,Estratificacion,Con fibra de vidrio,1.0,79.16,13.57,2.2,Subobturado
I,12,Bucal,ninguna,1.99,limpia,Bulk,Compuesta,2.0,90.94,13.38,2.35,Sobreobturado
I,12,Bucal,ninguna,4.08,con_tejido,Estratificacion,Fluida,3.5,90.72,2.46,4.1,Sobreobturado
I,12,Bucal,ninguna,4.39,limpia,Bulk,Compuesta,2.0,85.77,9.85,5.3,Sobreobturado
I,12,Bucal,ninguna,3.17,con_tejido,Estratificacion,Con fibra de vidrio,1.0,60.32,1.86,3.59,Sobreobturado
I,12,Bucal,ninguna,2.5,limpia,Estratificacion,Bulk,1.5,70.78,4.19,3.02,Sobreobturado
I,12,Bucal,ninguna,3.44,con_tejido,Estratificacion,Fluida,3.5,63.26,4.12,3.31,Equiobturado
I,12,Bucal,ninguna,2.56,limpia,Bulk,Compuesta,2.0,107.16,16.66,2.53,Equiobturado
I,12,Bucal,ninguna,1.98,con_tejido,Estratificacion,Bulk,1.5,81.69,0.35,1.82,Equiobturado
I,12,Bucal,ninguna,2.62,limpia,Estratificacion,Bulk,1.5,76.03,12.59,2.68,Equiobturado
I,12,Bucal,ninguna,3.76,limpia,Estratificacion,Con fibra de vidrio,1.0,60.34,2.36,3.96,Sobreobturado
I,12,Bucal,ninguna,1.18,con_tejido,Estratificacion,Bulk,1.5,87.67,2.68,1.08,Subobturado
I,12,Bucal,ninguna,3.23,limpia,Estratificacion,Con fibra de vidrio,1.0,94.46,10.62,3.51,Sobreobturado
I,12,Bucal,ninguna,2.09,limpia,Estratificacion,Bulk,1.5,67.11,4.02,1.44,Subobturado
I,12,Bucal,ninguna,1.43,limpia,Estratificacion,Bulk,1.5,64.46,7.23,2.0,Sobreobturado
I,12,Bucal,ninguna,3.95,limpia,Estratificacion,Bulk,1.5,112.55,7.05,4.64,Sobreobturado
I,12,Bucal,ninguna,2.49,limpia,Bulk,Compuesta,2.0,81.29,10.15,2.48,Equiobturado
I,12,Bucal,ninguna,2.79,con_tejido,Estratificacion,Compuesta,2.0,68.7,2.47,2.72,Equiobturado
I,12,Bucal,ninguna,2.19,limpia,Estratificacion,Compuesta,2.0,96.5,1.47,2.18,Subobturado
I,12,Bucal,ninguna,4.74,limpia,Estratificacion,Fluida,3.5,109.59,6.42,4.8,Equiobturado
I,12,Bucal,ninguna,4.59,con_tejido,Estratificacion,Compuesta,2.0,106.58,17.09,5.1,Sobreobturado
I,12,Bucal,ninguna,4.71,limpia,Bulk,Bulk,1.5,118.3,6.25,4.67,Equiobturado
I,12,Bucal,ninguna,1.14,limpia,Bulk,Fluida,3.5,109.46,20.03,0.96,Equiobturado
I,12,Lingual,ninguna,4.67,limpia,Estratificacion,Compuesta,2.0,88.24,4.98,5.57,Sobreobturado
I,12,Lingual,ninguna,3.13,limpia,Estratificacion,Compuesta,2.0,68.78,4.92,2.16,Subobturado
I,12,Lingual,ninguna,2.36,con_tejido,Bulk,Con fibra de vidrio,1.0,84.48,5.54,2.38,Equiobturado
I,12,Lingual,ninguna,1.34,con_tejido,Estratificacion,Con fibra de vidrio,1.0,117.15,13.29,1.26,Equiobturado
I,12,Lingual,ninguna,3.46,limpia,Bulk,Con fibra de vidrio,1.0,73.75,14.68,3.3,Equiobturado
I,12,Lingual,ninguna,1.1,con_tejido,Estratificacion,Bulk,1.5,101.57,17.09,0.97,Subobturado
I,12,Lingual,ninguna,4.57,limpia,Bulk,Compuesta,2.0,114.39,4.72,4.49,Equiobturado
I,12,Lingual,ninguna,4.9,limpia,Estratificacion,Bulk,1.5,100.67,7.45,4.89,Equiobturado
I,12,Lingual,ninguna,4.9,con_tejido,Bulk,Compuesta,2.0,113.9,20.85,4.59,Subobturado
I,12,Lingual,ninguna,1.88,con_tejido,Estratificacion,Compuesta,2.0,89.18,2.76,0.89,Subobturado
I,12,Lingual,ninguna,5.0,limpia,Bulk,Compuesta,2.0,72.57,0.01,5.32,Sobreobturado
I,12,Lingual,ninguna,1.06,con_tejido,Bulk,Fluida,3.5,86.16,14.13,0.88,Subobturado
I,12,Lingual,ninguna,2.15,con_tejido,Estratificacion,Bulk,1.5,66.14,6.22,1.91,Subobturado
I,12,Lingual,ninguna,1.37,limpia,Estratificacion,Con fibra de vidrio,1.0,85.92,1.76,1.54,Equiobturado
I,12,Lingual,ninguna,4.74,con_tejido,Estratificacion,Fluida,3.5,92.69,10.08,3.94,Subobturado
I,12,Lingual,ninguna,1.43,limpia,Estratificacion,Con fibra de vidrio,1.0,89.32,3.5,1.02,Subobturado
I,12,Lingual,ninguna,1.94,limpia,Bulk,Compuesta,2.0,118.63,1.11,1.76,Equiobturado
I,12,Lingual,ninguna,3.56,limpia,Estratificacion,Fluida,3.5,88.52,16.84,2.72,Subobturado
I,12,Lingual,ninguna,3.98,limpia,Estratificacion,Bulk,1.5,62.98,4.81,3.07,Subobturado
I,12,Lingual,ninguna,2.31,con_tejido,Estratificacion,Con fibra de vidrio,1.0,110.78,0.61,1.39,Subobturado
I,12,Lingual,ninguna,4.02,limpia,Bulk,Fluida,3.5,62.16,9.54,3.88,Equiobturado
I,12,Lingual,ninguna,3.45,con_tejido,Bulk,Fluida,3.5,70.02,13.59,3.33,Subobturado
I,12,Lingual,ninguna,3.76,con_tejido,Bulk,Compuesta,2.0,92.7,8.93,3.68,Subobturado
I,12,Lingual,ninguna,1.69,con_tejido,Estratificacion,Bulk,1.5,98.39,16.34,2.56,Sobreobturado
I,12,Lingual,ninguna,3.32,con_tejido,Bulk,Bulk,1.5,67.78,2.89,4.18,Sobreobturado
I,13,Oclusal,ninguna,3.71,limpia,Bulk,Compuesta,2.0,97.59,3.61,3.13,Subobturado
I,13,Oclusal,ninguna,2.76,limpia,Bulk,Bulk,1.5,119.32,12.07,2.86,Equiobturado
I,13,Oclusal,ninguna,4.77,con_tejido,Estratificacion,Con fibra de vidrio,1.0,101.3,0.83,3.95,Subobturado
I,13,Oclusal,ninguna,3.26,con_tejido,Bulk,Bulk,1.5,80.45,12.02,4.17,Sobreobturado
I,13,Oclusal,ninguna,2.85,limpia,Bulk,Fluida,3.5,92.63,2.11,3.75,Sobreobturado
