Clase,Pieza,Superficie_1,Superficie_2,Tamanio_cavidad_mm,Estado_cavidad,Tecnica,Tipo_resina,Indice_contraccion_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
III,10,Distal,ninguna,3.93,limpia,Estratificacion,Fluida,3.5,109.55,11.55,4.77,Sobreobturado
III,10,Distal,ninguna,4.06,limpia,Bulk,Compuesta,2.0,114.68,8.71,4.1,Equiobturado
III,10,Distal,ninguna,4.99,limpia,Bulk,Con fibra de vidrio,1.0,105.83,0.32,5.75,Sobreobturado
III,10,Distal,ninguna,4.06,con_tejido,Estratificacion,Con fibra de vidrio,1.0,105.88,3.76,3.9,Equiobturado
III,10,Distal,ninguna,1.02,con_tejido,Estratificacion,Bulk,1.5,60.19,8.0,1.8,Sobreobturado
III,10,Distal,ninguna,1.79,con_tejido,Estratificacion,Compuesta,2.0,82.4,0.99,0.96,Subobturado
III,10,Distal,ninguna,4.57,limpia,Estratificacion,Compuesta,2.0,108.62,21.01,4.78,Sobreobturado
III,10,Distal,ninguna,2.37,limpia,Estratificacion,Bulk,1.5,106.49,8.94,2.22,Equiobturado
III,10,Distal,ninguna,1.48,con_tejido,Bulk,Compuesta,2.0,61.57,0.66,1.05,Subobturado
III,10,Distal,ninguna,2.01,limpia,Bulk,Fluida,3.5,60.35,7.6,2.14,Sobreobturado
III,10,Distal,ninguna,3.41,limpia,Bulk,Con fibra de vidrio,1.0,75.07,0.16,3.52,Equiobturado
III,10,Distal,ninguna,2.42,con_tejido,Estratificacion,Compuesta,2.0,75.76,1.1,2.75,Sobreobturado
III,10,Distal,ninguna,2.3,con_tejido,Estratificacion,Compuesta,2.0,86.3,14.22,1.43,Subobturado
III,10,Distal,ninguna,3.62,con_tejido,Estratificacion,Fluida,3.5,78.27,6.44,4.18,Sobreobturado
III,11,Mesial,ninguna,1.06,limpia,Estratificacion,Fluida,3.5,104.35,19.39,0.19,Subobturado
III,11,Mesial,ninguna,3.14,limpia,Bulk,Con fibra de vidrio,1.0,64.93,11.94,3.67,Sobreobturado
III,11,Mesial,ninguna,3.91,limpia,Estratificacion,Compuesta,2.0,69.65,2.16,3.49,Subobturado
III,11,Mesial,ninguna,1.21,limpia,Estratificacion,Bulk,1.5,74.19,2.61,1.26,Equiobturado
III,11,Mesial,ninguna,1.7,con_tejido,Bulk,Compuesta,2.0,99.2,9.28,1.5,Equiobturado
III,11,Mesial,ninguna,2.31,limpia,Bulk,Compuesta,2.0,83.4,0.91,1.91,Subobturado
III,11,Mesial,ninguna,4.41,limpia,Bulk,Compuesta,2.0,73.08,9.55,3.8,Subobturado
III,11,Mesial,ninguna,3.52,limpia,Bulk,Fluida,3.5,110.44,16.18,3.01,Subobturado
III,11,Mesial,ninguna,2.14,con_tejido,Estratificacion,Con fibra de vidrio,1.0,74.92,5.33,3.09,Sobreobturado
III,11,Mesial,ninguna,2.56,limpia,Estratificacion,Compuesta,2.0,117.75,7.94,3.26,Sobreobturado
III,11,Mesial,ninguna,2.19,con_tejido,Estratificacion,Compuesta,2.0,90.51,11.75,2.08,Equiobturado
III,11,Mesial,ninguna,4.56,limpia,Estratificacion,Bulk,1.5,96.93,18.33,4.62,Sobreobturado
III,11,Mesial,ninguna,2.57,limpia,Estratificacion,Compuesta,2.0,67.56,1.47,3.48,Sobreobturado
III,11,Mesial,ninguna,3.58,limpia,Bulk,Con fibra de vidrio,1.0,115.39,10.53,3.47,Equiobturado
III,11,Mesial,ninguna,2.36,limpia,Bulk,Con fibra de vidrio,1.0,92.37,14.27,1.55,Subobturado
III,11,Mesial,ninguna,1.65,con_tejido,Bulk,Compuesta,2.0,111.55,18.32,1.14,Subobturado
III,11,Mesial,ninguna,1.4,limpia,Estratificacion,Bulk,1.5,64.57,0.88,1.27,Equiobturado
III,11,Mesial,ninguna,2.92,limpia,Estratificacion,Fluida,3.5,119.91,4.08,2.08,Subobturado
III,11,Mesial,ninguna,2.66,limpia,Estratificacion,Bulk,1.5,68.29,6.54,2.65,Subobturado
III,11,Mesial,ninguna,3.13,limpia,Estratificacion,Fluida,3.5,113.45,17.01,3.48,Sobreobturado
III,11,Mesial,ninguna,4.53,limpia,Bulk,Bulk,1.5,82.83,15.0,3.54,Subobturado
III,11,Mesial,ninguna,4.98,limpia,Bulk,Con fibra de vidrio,1.0,115.92,0.67,5.16,Sobreobturado
III,11,Mesial,ninguna,2.96,limpia,Bulk,Bulk,1.5,89.72,7.8,2.85,Subobturado
III,11,Mesial,ninguna,4.31,con_tejido,Bulk,Con fibra de vidrio,1.0,104.96,8.44,4.23,Equiobturado
III,11,Mesial,ninguna,2.02,con_tejido,Estratificacion,Bulk,1.5,95.52,10.11,2.02,Equiobturado
III,11,Distal,ninguna,1.73,limpia,Estratificacion,Bulk,1.5,73.66,2.89,1.89,Equiobturado
III,11,Distal,ninguna,1.46,con_tejido,Estratificacion,Con fibra de vidrio,1.0,99.06,17.26,1.37,Equiobturado
III,11,Distal,ninguna,3.97,limpia,Bulk,Fluida,3.5,118.77,9.06,4.72,Sobreobturado
III,11,Distal,ninguna,2.88,con_tejido,Estratificacion,Bulk,1.5,107.47,5.01,3.04,Equiobturado
III,11,Distal,ninguna,1.44,con_tejido,Estratificacion,Fluida,3.5,66.76,7.35,1.72,Sobreobturado
III,11,Distal,ninguna,3.83,con_tejido,Bulk,Bulk,1.5,82.65,7.89,3.97,Equiobturado
III,11,Distal,ninguna,2.17,con_tejido,Bulk,Bulk,1.5,64.44,11.51,1.26,Subobturado
III,11,Distal,ninguna,1.6,limpia,Estratificacion,Fluida,3.5,85.7,13.05,0.81,Subobturado
III,11,Distal,ninguna,2.3,limpia,Estratificacion,Fluida,3.5,85.58,14.44,1.97,Subobturado
III,11,Distal,ninguna,2.32,limpia,Estratificacion,Fluida,3.5,86.35,8.87,2.18,Equiobturado
III,11,Distal,ninguna,4.47,con_tejido,Bulk,Fluida,3.5,66.38,10.54,4.17,Subobturado
III,11,Distal,ninguna,2.04,con_tejido,Bulk,Fluida,3.5,105.08,20.48,2.09,Equiobturado
III,11,Distal,ninguna,1.95,con_tejido,Bulk,Con fibra de vidrio,1.0,114.03,11.09,1.84,Equiobturado
III,11,Distal,ninguna,1.05,con_tejido,Estratificacion,Bulk,1.5,82.57,4.15,2.0,Sobreobturado
III,11,Distal,ninguna,1.66,con_tejido,Bulk,Bulk,1.5,84.59,0.49,2.11,Sobreobturado
III,11,Distal,ninguna,1.37,limpia,Bulk,Compuesta,2.0,78.32,2.89,2.0,Sobreobturado
III,11,Distal,ninguna,4.18,limpia,Estratificacion,Fluida,3.5,91.84,16.55,4.14,Equiobturado
III,11,Distal,ninguna,2.14,con_tejido,Estratificacion,Bulk,1.5,69.08,4.88,1.39,Subobturado
III,11,Distal,ninguna,4.16,limpia,Estratificacion,Compuesta,2.0,79.68,2.83,3.87,Subobturado
III,11,Distal,ninguna,4.96,limpia,Estratificacion,Compuesta,2.0,118.01,2.65,5.2,Sobreobturado
III,11,Distal,ninguna,1.08,con_tejido,Bulk,Fluida,3.5,111.29,12.54,1.0,Subobturado
III,11,Distal,ninguna,2.35,con_tejido,Estratificacion,Fluida,3.5,89.14,0.02,2.28,Subobturado
III,11,Distal,ninguna,2.01,con_tejido,Bulk,Bulk,1.5,98.32,7.21,1.81,Subobturado
III,11,Distal,ninguna,3.19,con_tejido,Bulk,Compuesta,2.0,117.95,11.34,3.08,Equiobturado
III,11,Distal,ninguna,3.1,limpia,Bulk,Compuesta,2.0,115.78,11.63,2.68,Subobturado
III,22,Mesial,ninguna,1.15,con_tejido,Bulk,Fluida,3.5,108.95,19.48,0.56,Subobturado
III,22,Mesial,ninguna,2.69,con_tejido,Estratificacion,Bulk,1.5,118.69,1.9,2.69,Equiobturado
III,22,Mesial,ninguna,4.13,limpia,Estratificacion,Con fibra de vidrio,1.0,78.0,6.89,4.42,Sobreobturado
III,22,Mesial,ninguna,2.32,con_tejido,Bulk,Con fibra de vidrio,1.0,108.17,7.73,2.83,Sobreobturado
III,22,Mesial,ninguna,3.81,con_tejido,Estratificacion,Compuesta,2.0,93.11,8.19,3.96,Sobreobturado
III,22,Mesial,ninguna,3.38,limpia,Bulk,Fluida,3.5,87.0,14.77,3.2,Equiobturado
III,22,Mesial,ninguna,2.47,con_tejido,Estratificacion,Con fibra de vidrio,1.0,87.07,2.84,2.72,Sobreobturado
III,22,Mesial,ninguna,4.9,con_tejido,Estratificacion,Fluida,3.5,118.13,10.85,5.62,Sobreobturado
III,22,Mesial,ninguna,4.73,limpia,Bulk,Fluida,3.5,78.12,7.4,5.06,Sobreobturado
III,22,Mesial,ninguna,1.06,con_tejido,Estratificacion,Bulk,1.5,96.12,14.55,1.23,Sobreobturado
III,22,Mesial,ninguna,2.45,con_tejido,Bulk,Compuesta,2.0,108.42,15.83,2.18,Subobturado
III,22,Mesial,ninguna,4.3,con_tejido,Estratificacion,Con fibra de vidrio,1.0,93.71,16.82,4.81,Sobreobturado
III,22,Mesial,ninguna,3.62,con_tejido,Bulk,Con fibra de vidrio,1.0,97.55,6.98,2.66,Subobturado
III,22,Mesial,ninguna,1.18,limpia,Bulk,Con fibra de vidrio,1.0,109.48,12.62,1.22,Equiobturado
III,22,Mesial,ninguna,4.73,limpia,Bulk,Compuesta,2.0,87.45,5.69,4.47,Subobturado
III,22,Mesial,ninguna,1.9,limpia,Bulk,Fluida,3.5,111.34,5.88,1.28,Subobturado
III,22,Mesial,ninguna,4.18,limpia,Bulk,Bulk,1.5,85.94,12.6,4.21,Equiobturado
III,22,Mesial,ninguna,4.75,limpia,Bulk,Con fibra de vidrio,1.0,62.24,7.22,5.23,Sobreobturado
III,22,Mesial,ninguna,4.31,limpia,Estratificacion,Fluida,3.5,87.42,9.38,5.26,Sobreobturado
III,22,Mesial,ninguna,2.68,con_tejido,Bulk,Con fibra de vidrio,1.0,61.66,4.6,2.8,Equiobturado
III,22,Mesial,ninguna,4.06,con_tejido,Estratificacion,Compuesta,2.0,69.26,0.6,3.57,Subobturado
III,22,Mesial,ninguna,1.0,con_tejido,Bulk,Compuesta,2.0,63.6,3.65,1.7,Sobreobturado
III,22,Mesial,ninguna,4.72,con_tejido,Estratificacion,Con fibra de vidrio,1.0,82.78,8.31,4.73,Equiobturado
III,22,Mesial,ninguna,3.55,limpia,Bulk,Fluida,3.5,103.94,4.18,3.72,Equiobturado
III,22,Mesial,ninguna,2.48,con_tejido,Bulk,Bulk,1.5,103.69,10.44,1.59,Subobturado
III,22,Distal,ninguna,3.02,limpia,Estratificacion,Compuesta,2.0,106.39,7.01,3.7,Sobreobturado
III,22,Distal,ninguna,1.39,limpia,Estratificacion,Bulk,1.5,100.83,3.37,1.41,Equiobturado
III,22,Distal,ninguna,1.16,con_tejido,Bulk,Con fibra de vidrio,1.0,116.77,0.9,0.84,Subobturado
III,22,Distal,ninguna,1.17,con_tejido,Bulk,Fluida,3.5,77.49,14.22,1.12,Equiobturado
III,22,Distal,ninguna,1.67,con_tejido,Estratificacion,Compuesta,2.0,78.75,14.59,2.25,Sobreobturado
III,22,Distal,ninguna,2.55,con_tejido,Bulk,Con fibra de vidrio,1.0,109.65,11.14,3.27,Sobreobturado
III,22,Distal,ninguna,2.05,con_tejido,Bulk,Bulk,1.5,96.08,4.73,1.67,Subobturado
III,22,Distal,ninguna,3.96,con_tejido,Estratificacion,Compuesta,2.0,99.12,2.73,4.66,Sobreobturado
III,22,Distal,ninguna,3.63,limpia,Estratificacion,Compuesta,2.0,66.22,6.46,2.9,Subobturado
III,22,Distal,ninguna,4.6,con_tejido,Bulk,Compuesta,2.0,109.8,3.79,4.33,Subobturado
III,22,Distal,ninguna,3.42,con_tejido,Estratificacion,Bulk,1.5,114.0,5.72,3.25,Subobturado
III,22,Distal,ninguna,3.81,limpia,Estratificacion,Fluida,3.5,99.37,12.32,3.24,Subobturado
III,22,Distal,ninguna,1.04,con_tejido,Estratificacion,Bulk,1.5,61.14,9.65,0.56,Subobturado
III,22,Distal,ninguna,1.77,limpia,Bulk,Compuesta,2.0,61.02,6.85,1.91,Equiobturado
III,22,Distal,ninguna,1.84,con_tejido,Estratificacion,Bulk,1.5,62.12,10.45,2.16,Sobreobturado
III,22,Distal,ninguna,1.26,con_tejido,Estratificacion,Compuesta,2.0,82.01,4.53,1.27,Equiobturado
III,22,Distal,ninguna,2.64,limpia,Estratificacion,Compuesta,2.0,118.84,19.83,2.83,Sobreobturado
III,22,Distal,ninguna,3.34,con_tejido,Estratificacion,Compuesta,2.0,98.73,10.73,3.46,Sobreobturado
III,22,Distal,ninguna,4.01,limpia,Bulk,Compuesta,2.0,109.35,1.01,4.16,Sobreobturado
III,22,Distal,ninguna,1.87,limpia,Bulk,Bulk,1.5,79.6,9.12,1.17,Subobturado
III,22,Distal,ninguna,3.21,limpia,Estratificacion,Bulk,1.5,114.98,10.04,3.01,Equiobturado
III,22,Distal,ninguna,2.72,con_tejido,Estratificacion,Compuesta,2.0,103.6,8.14,2.89,Equiobturado
III,22,Distal,ninguna,2.66,limpia,Estratificacion,Con fibra de vidrio,1.0,86.11,9.2,2.81,Sobreobturado
III,22,Distal,ninguna,3.13,con_tejido,Bulk,Fluida,3.5,101.22,11.85,2.59,Subobturado
III,22,Distal,ninguna,4.41,con_tejido,Estratificacion,Con fibra de vidrio,1.0,111.45,21.44,5.34,Sobreobturado
III,23,Mesial,ninguna,2.95,con_tejido,Estratificacion,Con fibra de vidrio,1.0,117.72,17.83,2.57,Subobturado
III,23,Mesial,ninguna,1.73,con_tejido,Bulk,Con fibra de vidrio,1.0,98.4,14.75,2.02,Sobreobturado
III,23,Mesial,ninguna,1.45,con_tejido,Bulk,Fluida,3.5,91.68,15.47,1.53,Equiobturado
III,23,Mesial,ninguna,1.62,con_tejido,Bulk,Compuesta,2.0,60.92,10.58,1.51,Equiobturado
III,23,Mesial,ninguna,4.27,con_tejido,Estratificacion,Fluida,3.5,90.59,7.07,5.22,Sobreobturado
III,23,Mesial,ninguna,1.99,con_tejido,Estratificacion,Con fibra de vidrio,1.0,67.26,10.83,1.82,Subobturado
III,23,Mesial,ninguna,3.7,limpia,Bulk,Compuesta,2.0,65.15,0.17,2.77,Subobturado
III,23,Mesial,ninguna,1.26,con_tejido,Bulk,Con fibra de vidrio,1.0,105.82,9.08,1.38,Equiobturado
III,23,Mesial,ninguna,1.12,con_tejido,Bulk,Bulk,1.5,105.33,16.86,1.31,Equiobturado
III,23,Mesial,ninguna,2.36,limpia,Bulk,Bulk,1.5,106.86,15.29,1.82,Subobturado
III,23,Mesial,ninguna,4.21,con_tejido,Bulk,Bulk,1.5,117.75,23.55,5.02,Sobreobturado
III,23,Mesial,ninguna,2.71,limpia,Estratificacion,Bulk,1.5,113.44,13.32,2.49,Subobturado
III,23,Mesial,ninguna,3.15,con_tejido,Estratificacion,Fluida,3.5,107.82,7.13,3.15,Equiobturado
III,23,Mesial,ninguna,2.57,limpia,Bulk,Bulk,1.5,93.37,3.97,2.15,Subobturado
III,23,Mesial,ninguna,2.76,con_tejido,Estratificacion,Bulk,1.5,78.72,8.83,3.2,Sobreobturado
III,23,Mesial,ninguna,3.44,con_tejido,Bulk,Bulk,1.5,116.48,14.34,2.89,Subobturado
III,23,Mesial,ninguna,4.85,con_tejido,Bulk,Compuesta,2.0,61.04,9.96,4.47,Subobturado
III,23,Mesial,ninguna,3.2,limpia,Estratificacion,Con fibra de vidrio,1.0,100.97,14.33,2.62,Subobturado
III,23,Mesial,ninguna,4.42,limpia,Bulk,Bulk,1.5,103.82,10.72,4.35,Subobturado
III,23,Mesial,ninguna,4.85,limpia,Estratificacion,Con fibra de vidrio,1.0,108.77,21.1,4.88,Equiobturado
III,23,Mesial,ninguna,4.63,con_tejido,Estratificacion,Compuesta,2.0,95.88,8.94,5.42,Sobreobturado
III,23,Mesial,ninguna,4.12,limpia,Estratificacion,Con fibra de vidrio,1.0,90.18,0.86,3.21,Subobturado
III,23,Mesial,ninguna,2.81,limpia,Bulk,Fluida,3.5,116.67,9.69,3.59,Sobreobturado
III,23,Mesial,ninguna,3.92,con_tejido,Estratificacion,Fluida,3.5,98.45,5.46,4.55,Sobreobturado
III,23,Mesial,ninguna,4.71,limpia,Estratificacion,Con fibra de vidrio,1.0,77.11,14.76,5.6,Sobreobturado
III,23,Distal,ninguna,4.64,limpia,Bulk,Fluida,3.5,60.04,5.95,4.56,Subobturado
III,23,Distal,ninguna,2.14,limpia,Bulk,Compuesta,2.0,73.49,10.42,2.32,Sobreobturado
III,23,Distal,ninguna,4.27,con_tejido,Bulk,Con fibra de vidrio,1.0,109.16,17.65,4.09,Subobturado
III,23,Distal,ninguna,2.52,limpia,Bulk,Compuesta,2.0,90.49,9.35,2.49,Equiobturado
III,23,Distal,ninguna,3.46,limpia,Bulk,Con fibra de vidrio,1.0,79.29,1.23,2.85,Subobturado
III,23,Distal,ninguna,1.13,limpia,Estratificacion,Bulk,1.5,117.69,10.14,1.67,Sobreobturado
III,23,Distal,ninguna,4.24,con_tejido,Estratificacion,Fluida,3.5,66.66,8.95,4.44,Equiobturado
III,23,Distal,ninguna,3.2,con_tejido,Bulk,Compuesta,2.0,81.07,3.68,3.06,Subobturado
III,23,Distal,ninguna,2.48,con_tejido,Estratificacion,Fluida,3.5,79.16,13.19,3.03,Sobreobturado
III,23,Distal,ninguna,2.41,limpia,Estratificacion,Compuesta,2.0,76.36,8.9,1.49,Subobturado
III,23,Distal,ninguna,1.21,con_tejido,Estratificacion,Compuesta,2.0,72.7,7.86,1.63,Sobreobturado
III,23,Distal,ninguna,1.09,con_tejido,Bulk,Bulk,1.5,98.92,14.6,0.75,Subobturado
III,23,Distal,ninguna,4.53,limpia,Estratificacion,Con fibra de vidrio,1.0,115.5,22.95,4.72,Equiobturado
III,23,Distal,ninguna,1.02,con_tejido,Bulk,Fluida,3.5,94.28,17.65,1.17,Equiobturado
III,23,Distal,ninguna,1.11,limpia,Estratificacion,Con fibra de vidrio,1.0,106.6,18.21,1.75,Sobreobturado
III,23,Distal,ninguna,2.64,con_tejido,Bulk,Bulk,1.5,88.5,11.97,3.57,Sobreobturado
III,23,Distal,ninguna,1.22,con_tejido,Estratificacion,Con fibra de vidrio,1.0,88.23,12.95,2.17,Sobreobturado
III,23,Distal,ninguna,1.51,limpia,Estratificacion,Con fibra de vidrio,1.0,61.88,1.8,1.6,Equiobturado
III,23,Distal,ninguna,4.8,con_tejido,Estratificacion,Con fibra de vidrio,1.0,113.63,13.71,5.61,Sobreobturado
III,23,Distal,ninguna,2.86,con_tejido,Estratificacion,Con fibra de vidrio,1.0,70.49,10.03,3.53,Sobreobturado
III,23,Distal,ninguna,3.17,limpia,Bulk,Fluida,3.5,108.25,8.53,3.02,Equiobturado
III,23,Distal,ninguna,4.09,limpia,Estratificacion,Con fibra de vidrio,1.0,73.94,5.11,3.31,Subobturado
III,23,Distal,ninguna,2.19,con_tejido,Estratificacion,Con fibra de vidrio,1.0,80.89,7.09,2.15,Subobturado
III,23,Distal,ninguna,4.35,limpia,Bulk,Bulk,1.5,116.2,1.56,4.32,Equiobturado
III,23,Distal,ninguna,1.03,limpia,Estratificacion,Fluida,3.5,71.15,6.79,0.26,Subobturado
III,24,Mesial,ninguna,1.5,limpia,Bulk,Con fibra de vidrio,1.0,66.36,1.9,1.45,Equiobturado
III,24,Mesial,ninguna,3.67,con_tejido,Estratificacion,Compuesta,2.0,91.27,14.18,3.8,Equiobturado
III,24,Mesial,ninguna,2.91,con_tejido,Estratificacion,Bulk,1.5,81.8,11.26,2.93,Sobreobturado
III,24,Mesial,ninguna,1.19,con_tejido,Estratificacion,Compuesta,2.0,112.51,12.51,1.57,Sobreobturado
III,24,Mesial,ninguna,2.45,con_tejido,Estratificacion,Fluida,3.5,69.56,9.62,2.09,Subobturado
III,24,Mesial,ninguna,1.15,limpia,Estratificacion,Bulk,1.5,112.73,0.57,1.36,Sobreobturado
III,24,Mesial,ninguna,1.1,limpia,Bulk,Compuesta,2.0,72.88,8.42,1.64,Sobreobturado
III,24,Mesial,ninguna,3.42,con_tejido,Bulk,Fluida,3.5,111.73,10.18,4.08,Sobreobturado
III,24,Mesial,ninguna,2.72,limpia,Bulk,Compuesta,2.0,117.42,13.55,2.79,Equiobturado
III,24,Mesial,ninguna,2.49,limpia,Bulk,Bulk,1.5,96.59,8.57,3.3,Sobreobturado
III,24,Mesial,ninguna,1.98,con_tejido,Bulk,Compuesta,2.0,105.3,17.69,2.66,Sobreobturado
III,24,Mesial,ninguna,3.85,limpia,Bulk,Compuesta,2.0,76.12,9.06,4.15,Sobreobturado
III,24,Mesial,ninguna,1.6,limpia,Estratificacion,Con fibra de vidrio,1.0,101.89,4.19,0.95,Subobturado
III,24,Mesial,ninguna,1.56,con_tejido,Estratificacion,Con fibra de vidrio,1.0,107.97,21.47,2.1,Sobreobturado
III,24,Mesial,ninguna,4.26,con_tejido,Bulk,Con fibra de vidrio,1.0,85.53,9.84,4.4,Equiobturado
III,24,Mesial,ninguna,4.25,con_tejido,Estratificacion,Fluida,3.5,63.14,7.88,4.53,Sobreobturado
III,24,Mesial,ninguna,4.62,con_tejido,Estratificacion,Con fibra de vidrio,1.0,69.96,6.95,5.52,Sobreobturado
III,24,Mesial,ninguna,3.81,limpia,Bulk,Con fibra de vidrio,1.0,75.08,4.91,3.91,Equiobturado
III,24,Mesial,ninguna,3.63,con_tejido,Estratificacion,Con fibra de vidrio,1.0,65.18,11.75,3.34,Subobturado
III,24,Mesial,ninguna,1.28,con_tejido,Bulk,Bulk,1.5,64.2,8.11,1.82,Sobreobturado
III,24,Mesial,ninguna,4.15,con_tejido,Bulk,Bulk,1.5,105.57,16.68,4.29,Equiobturado
III,24,Mesial,ninguna,3.29,limpia,Bulk,Fluida,3.5,68.31,4.24,3.96,Sobreobturado
III,24,Mesial,ninguna,4.98,con_tejido,Estratificacion,Con fibra de vidrio,1.0,69.96,8.75,4.78,Equiobturado
III,24,Mesial,ninguna,3.27,limpia,Bulk,Con fibra de vidrio,1.0,91.35,5.65,4.15,Sobreobturado
III,24,Mesial,ninguna,1.07,limpia,Bulk,Compuesta,2.0,114.61,9.2,0.25,Subobturado
III,24,Distal,ninguna,1.23,con_tejido,Estratificacion,Con fibra de vidrio,1.0,85.23,4.56,1.4,Equiobturado
III,24,Distal,ninguna,4.39,con_tejido,Bulk,Compuesta,2.0,104.37,12.31,4.52,Equiobturado
III,24,Distal,ninguna,3.65,limpia,Bulk,Fluida,3.5,105.18,7.55,2.83,Subobturado
III,24,Distal,ninguna,1.89,limpia,Bulk,Compuesta,2.0,90.94,1.9,1.27,Subobturado
III,24,Distal,ninguna,4.01,limpia,Estratificacion,Con fibra de vidrio,1.0,85.83,2.32,4.12,Equiobturado
III,24,Distal,ninguna,3.51,limpia,Estratificacion,Bulk,1.5,119.88,4.64,3.42,Equiobturado
III,24,Distal,ninguna,4.85,con_tejido,Estratificacion,Fluida,3.5,74.06,0.51,4.72,Subobturado
III,24,Distal,ninguna,4.61,limpia,Estratificacion,Con fibra de vidrio,1.0,72.05,1.02,5.06,Sobreobturado
III,24,Distal,ninguna,2.84,limpia,Bulk,Fluida,3.5,101.33,4.13,3.26,Sobreobturado
III,24,Distal,ninguna,3.88,con_tejido,Estratificacion,Bulk,1.5,79.45,7.38,3.89,Equiobturado
III,24,Distal,ninguna,4.86,con_tejido,Estratificacion,Con fibra de vidrio,1.0,81.12,13.19,4.97,Equiobturado
III,24,Distal,ninguna,1.22,limpia,Bulk,Fluida,3.5,107.27,17.59,1.69,Sobreobturado
III,24,Distal,ninguna,4.64,limpia,Estratificacion,Fluida,3.5,103.3,5.66,5.35,Sobreobturado
III,24,Distal,ninguna,1.97,limpia,Bulk,Fluida,3.5,106.37,9.05,2.59,Sobreobturado
III,24,Distal,ninguna,3.84,limpia,Bulk,Con fibra de vidrio,1.0,119.89,15.48,4.12,Sobreobturado
III,24,Distal,ninguna,2.68,con_tejido,Estratificacion,Compuesta,2.0,115.9,13.33,3.25,Sobreobturado
III,24,Distal,ninguna,1.2,con_tejido,Bulk,Con fibra de vidrio,1.0,86.74,3.23,1.21,Equiobturado
III,24,Distal,ninguna,2.96,con_tejido,Bulk,Fluida,3.5,97.51,0.45,3.34,Sobreobturado
III,24,Distal,ninguna,1.78,limpia,Bulk,Con fibra de vidrio,1.0,96.16,7.54,1.0,Subobturado
III,24,Distal,ninguna,4.77,con_tejido,Estratificacion,Con fibra de vidrio,1.0,76.28,9.61,4.76,Equiobturado
III,24,Distal,ninguna,3.28,con_tejido,Bulk,Bulk,1.5,61.19,0.68,4.17,Sobreobturado
III,24,Distal,ninguna,2.14,limpia,Estratificacion,Compuesta,2.0,75.08,12.92,1.44,Subobturado
III,24,Distal,ninguna,1.28,limpia,Estratificacion,Compuesta,2.0,69.87,9.15,0.61,Subobturado
III,24,Distal,ninguna,4.79,con_tejido,Bulk,Compuesta,2.0,79.8,5.53,4.96,Equiobturado
III,24,Distal,ninguna,3.52,con_tejido,Bulk,Compuesta,2.0,65.86,9.92,3.37,Equiobturado
III,25,Mesial,ninguna,3.02,limpia,Bulk,Compuesta,2.0,114.67,13.31,2.46,Subobturado
III,25,Mesial,ninguna,3.58,limpia,Bulk,Fluida,3.5,71.13,3.61,3.69,Equiobturado
III,25,Mesial,ninguna,1.06,limpia,Bulk,Bulk,1.5,118.5,3.67,0.5,Subobturado
III,25,Mesial,ninguna,4.97,con_tejido,Estratificacion,Compuesta,2.0,62.28,10.79,4.93,Equiobturado
III,25,Mesial,ninguna,2.2,limpia,Estratificacion,Fluida,3.5,112.41,7.41,1.84,Subobturado
III,25,Mesial,ninguna,4.26,con_tejido,Estratificacion,Bulk,1.5,72.92,12.77,4.46,Equiobturado
III,25,Mesial,ninguna,1.17,con_tejido,Estratificacion,Compuesta,2.0,111.08,16.12,1.76,Sobreobturado
III,25,Mesial,ninguna,1.76,con_tejido,Estratificacion,Bulk,1.5,104.58,15.71,0.96,Subobturado
III,25,Mesial,ninguna,3.04,limpia,Estratificacion,Con fibra de vidrio,1.0,82.22,9.56,3.36,Sobreobturado
III,25,Mesial,ninguna,4.38,con_tejido,Bulk,Fluida,3.5,68.87,5.53,5.22,Sobreobturado
III,25,Mesial,ninguna,3.32,con_tejido,Bulk,Compuesta,2.0,118.11,19.71,3.82,Sobreobturado
III,25,Mesial,ninguna,1.51,limpia,Estratificacion,Fluida,3.5,65.71,9.84,1.33,Equiobturado
III,25,Mesial,ninguna,2.28,con_tejido,Bulk,Fluida,3.5,76.77,0.33,2.14,Subobturado
III,25,Mesial,ninguna,4.47,limpia,Estratificacion,Bulk,1.5,114.48,11.29,4.93,Sobreobturado
III,25,Mesial,ninguna,4.38,limpia,Bulk,Fluida,3.5,96.65,13.72,4.24,Subobturado
III,25,Mesial,ninguna,4.89,con_tejido,Bulk,Con fibra de vidrio,1.0,75.93,5.61,5.71,Sobreobturado
III,25,Mesial,ninguna,2.69,limpia,Estratificacion,Fluida,3.5,95.4,1.94,1.81,Subobturado
III,25,Mesial,ninguna,3.81,con_tejido,Bulk,Compuesta,2.0,109.02,12.83,3.35,Subobturado
III,25,Mesial,ninguna,1.6,limpia,Estratificacion,Compuesta,2.0,112.06,0.17,2.35,Sobreobturado
III,25,Mesial,ninguna,1.99,con_tejido,Bulk,Con fibra de vidrio,1.0,115.17,10.72,2.13,Sobreobturado
III,25,Mesial,ninguna,4.57,limpia,Bulk,Compuesta,2.0,92.24,16.62,5.0,Sobreobturado
III,25,Mesial,ninguna,3.3,con_tejido,Estratificacion,Con fibra de vidrio,1.0,115.26,8.92,3.11,Equiobturado
III,25,Mesial,ninguna,3.82,limpia,Bulk,Compuesta,2.0,79.52,0.52,3.41,Subobturado
